batch_mode,request,step,layer,k_recon_rel_l2,k_recon_max_abs,k_recon_mean_abs,k_recon_cosine,v_recon_rel_l2,v_recon_max_abs,v_recon_mean_abs,v_recon_cosine,k_nan,k_inf,v_nan,v_inf
B4,C,128,24,0.1082027330994606,3.5107421875,0.07112769037485123,0.9941526651382446,,,,,False,False,False,False
B4,C,128,25,0.1378396451473236,4.609375,0.10432275384664536,0.9905081987380981,,,,,False,False,False,False
B4,C,128,26,0.13088129460811615,3.4970703125,0.11375924199819565,0.9914320707321167,,,,,False,False,False,False
B4,C,128,27,0.11971450597047806,3.96875,0.08848387748003006,0.9928314685821533,,,,,False,False,False,False
B4,C,128,28,0.13832761347293854,5.28515625,0.11308864504098892,0.99043869972229,,,,,False,False,False,False
B4,C,128,29,0.12483836710453033,5.64453125,0.10403834283351898,0.9922093152999878,,,,,False,False,False,False
B4,C,128,30,0.1334208846092224,4.029296875,0.10860321670770645,0.9911017417907715,,,,,False,False,False,False
B4,C,128,31,0.1287316232919693,4.857421875,0.08646945655345917,0.9917130470275879,,,,,False,False,False,False
B4,C,129,0,0.00014013773761689663,0.0078125,3.188901973771863e-05,0.9999868869781494,,,,,False,False,False,False
B4,C,129,1,0.06088605150580406,5.5625,0.012459804303944111,0.9981379508972168,,,,,False,False,False,False
B4,C,129,2,0.06830538064241409,4.546875,0.020413560792803764,0.9976691603660583,,,,,False,False,False,False
B4,C,129,3,0.04989955946803093,3.43359375,0.013765417039394379,0.9987590312957764,,,,,False,False,False,False
B4,C,129,4,0.015599696896970272,2.8955078125,0.002519470639526844,0.9998845458030701,,,,,False,False,False,False
B4,C,129,5,0.06401702016592026,3.59765625,0.021157873794436455,0.9979509711265564,,,,,False,False,False,False
B4,C,129,6,0.04208069667220116,4.3662109375,0.010863951407372952,0.9991135001182556,,,,,False,False,False,False
B4,C,129,7,0.03712092712521553,4.35546875,0.009522151201963425,0.999305248260498,,,,,False,False,False,False
B4,C,129,8,0.07486727088689804,3.2421875,0.03402934595942497,0.9972020387649536,,,,,False,False,False,False
B4,C,129,9,0.10059806704521179,5.22265625,0.06157507747411728,0.9949405789375305,,,,,False,False,False,False
B4,C,129,10,0.094153493642807,3.515625,0.050286028534173965,0.9955664277076721,,,,,False,False,False,False
B4,C,129,11,0.10731377452611923,4.02734375,0.0664256364107132,0.9942407608032227,,,,,False,False,False,False
B4,C,129,12,0.10636729001998901,3.53857421875,0.06941571831703186,0.9943374395370483,,,,,False,False,False,False
B4,C,129,13,0.12009111791849136,3.00390625,0.094056636095047,0.9927905201911926,,,,,False,False,False,False
B4,C,129,14,0.1105869933962822,4.708984375,0.0812358632683754,0.9938927888870239,,,,,False,False,False,False
B4,C,129,15,0.12592284381389618,3.490234375,0.09578479081392288,0.992068886756897,,,,,False,False,False,False
B4,C,129,16,0.12004214525222778,3.55078125,0.0897362008690834,0.9927923679351807,,,,,False,False,False,False
B4,C,129,17,0.11974439769983292,3.5458984375,0.08475206047296524,0.9928308129310608,,,,,False,False,False,False
B4,C,129,18,0.1410369575023651,3.5830078125,0.11175905168056488,0.9900535345077515,,,,,False,False,False,False
B4,C,129,19,0.12774920463562012,3.4990234375,0.09324999153614044,0.9918363690376282,,,,,False,False,False,False
B4,C,129,20,0.11031625419855118,3.431640625,0.07373521476984024,0.9939140677452087,,,,,False,False,False,False
B4,C,129,21,0.15024101734161377,4.625,0.12357760220766068,0.9887093305587769,,,,,False,False,False,False
B4,C,129,22,0.13527925312519073,3.5048828125,0.10707263648509979,0.9908531904220581,,,,,False,False,False,False
B4,C,129,23,0.12701649963855743,4.150390625,0.09089626371860504,0.9919371008872986,,,,,False,False,False,False
B4,C,129,24,0.10812931507825851,3.5107421875,0.07106795161962509,0.9941608309745789,,,,,False,False,False,False
B4,C,129,25,0.13774123787879944,4.609375,0.10420633852481842,0.9905217885971069,,,,,False,False,False,False
B4,C,129,26,0.13078853487968445,3.4970703125,0.11363616585731506,0.9914441704750061,,,,,False,False,False,False
B4,C,129,27,0.11963414400815964,3.96875,0.08840775489807129,0.9928411841392517,,,,,False,False,False,False
B4,C,129,28,0.13823333382606506,5.28515625,0.11296997964382172,0.9904516339302063,,,,,False,False,False,False
B4,C,129,29,0.12475427240133286,5.64453125,0.10393265634775162,0.9922195672988892,,,,,False,False,False,False
B4,C,129,30,0.1333308219909668,4.029296875,0.10848668962717056,0.9911136031150818,,,,,False,False,False,False
B4,C,129,31,0.12865284085273743,4.857421875,0.08637776225805283,0.991723358631134,,,,,False,False,False,False
B4,C,255,0,0.00542041240260005,2.4951171875,0.00013375091657508165,0.9999833106994629,,,,,False,False,False,False
B4,C,255,1,0.06528998166322708,5.5625,0.014652309007942677,0.9978618025779724,,,,,False,False,False,False
B4,C,255,2,0.07463445514440536,4.546875,0.02457030676305294,0.9972171187400818,,,,,False,False,False,False
B4,C,255,3,0.05456123501062393,3.43359375,0.016568033024668694,0.9985185265541077,,,,,False,False,False,False
B4,C,255,4,0.018637409433722496,3.3076171875,0.003363637253642082,0.9998390078544617,,,,,False,False,False,False
B4,C,255,5,0.06739740073680878,3.59765625,0.024244604632258415,0.997731626033783,,,,,False,False,False,False
B4,C,255,6,0.04773930832743645,4.3662109375,0.01367916539311409,0.9988625645637512,,,,,False,False,False,False
B4,C,255,7,0.039880674332380295,4.35546875,0.01156020537018776,0.9992114305496216,,,,,False,False,False,False
B4,C,255,8,0.07539192587137222,3.2421875,0.03638637065887451,0.9971678256988525,,,,,False,False,False,False
B4,C,255,9,0.1084783747792244,5.22265625,0.07256913185119629,0.9941191673278809,,,,,False,False,False,False
B4,C,255,10,0.10003922134637833,3.515625,0.058386851102113724,0.995002806186676,,,,,False,False,False,False
B4,C,255,11,0.11295374482870102,4.02734375,0.07538722455501556,0.9936252236366272,,,,,False,False,False,False
B4,C,255,12,0.12123505026102066,3.53857421875,0.09080226719379425,0.9926497340202332,,,,,False,False,False,False
B4,C,255,13,0.12693366408348083,3.0478515625,0.10839097946882248,0.9919483065605164,,,,,False,False,False,False
B4,C,255,14,0.1245332732796669,4.708984375,0.10264578461647034,0.9922566413879395,,,,,False,False,False,False
B4,C,255,15,0.13164642453193665,3.7578125,0.10777098685503006,0.9913369417190552,,,,,False,False,False,False
B4,C,255,16,0.12084226310253143,3.55078125,0.09548763185739517,0.9927070736885071,,,,,False,False,False,False
B4,C,255,17,0.12500935792922974,3.5458984375,0.09540091454982758,0.9921916723251343,,,,,False,False,False,False
B4,C,255,18,0.14746473729610443,3.5830078125,0.12640665471553802,0.9891311526298523,,,,,False,False,False,False
B4,C,255,19,0.1356121450662613,3.4990234375,0.10890138894319534,0.9908058643341064,,,,,False,False,False,False
B4,C,255,20,0.1211509257555008,3.431640625,0.09027832001447678,0.992661714553833,,,,,False,False,False,False
B4,C,255,21,0.16041667759418488,4.625,0.14321587979793549,0.9871397614479065,,,,,False,False,False,False
B4,C,255,22,0.14359557628631592,3.5048828125,0.12338999658823013,0.9897042512893677,,,,,False,False,False,False
B4,C,255,23,0.1341407597064972,4.150390625,0.10478755831718445,0.9910174608230591,,,,,False,False,False,False
B4,C,255,24,0.11469507217407227,3.5107421875,0.0823422446846962,0.9934313893318176,,,,,False,False,False,False
B4,C,255,25,0.145612433552742,4.609375,0.1192312091588974,0.9894093871116638,,,,,False,False,False,False
B4,C,255,26,0.1374693363904953,3.662109375,0.13088303804397583,0.9905522465705872,,,,,False,False,False,False
B4,C,255,27,0.13112470507621765,3.96875,0.10806018114089966,0.9914048314094543,,,,,False,False,False,False
B4,C,255,28,0.14697064459323883,5.28515625,0.13155673444271088,0.9892128109931946,,,,,False,False,False,False
B4,C,255,29,0.1317111998796463,5.64453125,0.11873903125524521,0.9913384318351746,,,,,False,False,False,False
B4,C,255,30,0.14496749639511108,4.029296875,0.127822145819664,0.9894976615905762,,,,,False,False,False,False
B4,C,255,31,0.13996097445487976,4.857421875,0.10405614972114563,0.9902114868164062,,,,,False,False,False,False
B4,C,256,0,0.005416984669864178,2.4951171875,0.00013383016630541533,0.9999836087226868,,,,,False,False,False,False
B4,C,256,1,0.06525204330682755,5.5625,0.014633695594966412,0.9978644847869873,,,,,False,False,False,False
B4,C,256,2,0.07458876073360443,4.546875,0.024540254846215248,0.9972207546234131,,,,,False,False,False,False
B4,C,256,3,0.05452277138829231,3.43359375,0.016549859195947647,0.9985204935073853,,,,,False,False,False,False
B4,C,256,4,0.018625644966959953,3.3076171875,0.003362732008099556,0.999839186668396,,,,,False,False,False,False
B4,C,256,5,0.06735290586948395,3.59765625,0.024216795340180397,0.9977348446846008,,,,,False,False,False,False
B4,C,256,6,0.04771312326192856,4.3662109375,0.013671749271452427,0.9988638162612915,,,,,False,False,False,False
B4,C,256,7,0.039856571704149246,4.35546875,0.011552824638783932,0.9992125630378723,,,,,False,False,False,False
B4,C,256,8,0.07533590495586395,3.2421875,0.03634873777627945,0.9971716403961182,,,,,False,False,False,False
B4,C,256,9,0.10840162634849548,5.22265625,0.07249849289655685,0.9941273927688599,,,,,False,False,False,False
B4,C,256,10,0.09996970742940903,3.515625,0.05833776667714119,0.9950097799301147,,,,,False,False,False,False
B4,C,256,11,0.11287728697061539,4.02734375,0.07531342655420303,0.9936338663101196,,,,,False,False,False,False
B4,C,256,12,0.12114855647087097,3.53857421875,0.09070666879415512,0.9926605224609375,,,,,False,False,False,False
B4,C,256,13,0.12684988975524902,3.0478515625,0.10828544944524765,0.9919591546058655,,,,,False,False,False,False
B4,C,256,14,0.12444734573364258,4.708984375,0.10254168510437012,0.992267370223999,,,,,False,False,False,False
B4,C,256,15,0.1315487027168274,3.7578125,0.10765688866376877,0.9913500547409058,,,,,False,False,False,False
B4,C,256,16,0.12076421827077866,3.55078125,0.09538678079843521,0.9927166104316711,,,,,False,False,False,False
B4,C,256,17,0.12493046373128891,3.5458984375,0.09530087560415268,0.9922015070915222,,,,,False,False,False,False
B4,C,256,18,0.1473647803068161,3.5830078125,0.12626604735851288,0.989145815372467,,,,,False,False,False,False
B4,C,256,19,0.13552330434322357,3.4990234375,0.1087823212146759,0.9908180236816406,,,,,False,False,False,False
B4,C,256,20,0.12106981873512268,3.431640625,0.09018540382385254,0.9926716685295105,,,,,False,False,False,False
B4,C,256,21,0.16031166911125183,4.625,0.14306046068668365,0.9871565699577332,,,,,False,False,False,False
B4,C,256,22,0.14349226653575897,3.5048828125,0.12326756119728088,0.9897186756134033,,,,,False,False,False,False
B4,C,256,23,0.13404591381549835,4.150390625,0.10468883067369461,0.991030216217041,,,,,False,False,False,False
B4,C,256,24,0.11462020128965378,3.5107421875,0.08226960897445679,0.9934402704238892,,,,,False,False,False,False
B4,C,256,25,0.14551833271980286,4.609375,0.11911206692457199,0.9894232153892517,,,,,False,False,False,False
B4,C,256,26,0.1373824030160904,3.662109375,0.1307547688484192,0.9905641674995422,,,,,False,False,False,False
B4,C,256,27,0.13104458153247833,3.96875,0.10795977711677551,0.9914151430130005,,,,,False,False,False,False
B4,C,256,28,0.1468789428472519,5.28515625,0.13142384588718414,0.9892263412475586,,,,,False,False,False,False
B4,C,256,29,0.1316271722316742,5.64453125,0.11862174421548843,0.9913495779037476,,,,,False,False,False,False
B4,C,256,30,0.1448679268360138,4.029296875,0.12768851220607758,0.9895123243331909,,,,,False,False,False,False
B4,C,256,31,0.13988256454467773,4.857421875,0.10394853353500366,0.9902223348617554,,,,,False,False,False,False
B4,C,257,0,0.005414100363850594,2.4951171875,0.0001338008005404845,0.9999837875366211,,,,,False,False,False,False
B4,C,257,1,0.06521430611610413,5.5625,0.014615055173635483,0.9978669881820679,,,,,False,False,False,False
B4,C,257,2,0.07454469054937363,4.546875,0.024509984999895096,0.9972242116928101,,,,,False,False,False,False
B4,C,257,3,0.05449073761701584,3.43359375,0.0165344700217247,0.9985222220420837,,,,,False,False,False,False
B4,C,257,4,0.018615437671542168,3.3076171875,0.0033636526204645634,0.9998394250869751,,,,,False,False,False,False
B4,C,257,5,0.0673079639673233,3.59765625,0.0241932962089777,0.9977379441261292,,,,,False,False,False,False
B4,C,257,6,0.04769151285290718,4.3662109375,0.013661792501807213,0.9988647103309631,,,,,False,False,False,False
B4,C,257,7,0.039834778755903244,4.35546875,0.011545932851731777,0.9992136359214783,,,,,False,False,False,False
B4,C,257,8,0.07528796046972275,3.2421875,0.03631066903471947,0.997175395488739,,,,,False,False,False,False
B4,C,257,9,0.10834447294473648,5.22265625,0.07241451740264893,0.9941338300704956,,,,,False,False,False,False
B4,C,257,10,0.09991437196731567,3.515625,0.058274950832128525,0.9950152039527893,,,,,False,False,False,False
B4,C,257,11,0.11281687021255493,4.02734375,0.07523024827241898,0.9936407804489136,,,,,False,False,False,False
B4,C,257,12,0.12107621133327484,3.53857421875,0.09060288965702057,0.9926692247390747,,,,,False,False,False,False
B4,C,257,13,0.12677277624607086,3.0478515625,0.10817787796258926,0.9919689297676086,,,,,False,False,False,False
B4,C,257,14,0.1243736743927002,4.708984375,0.1024387925863266,0.9922765493392944,,,,,False,False,False,False
B4,C,257,15,0.13146740198135376,3.7578125,0.10754359513521194,0.9913609027862549,,,,,False,False,False,False
B4,C,257,16,0.12069536745548248,3.55078125,0.09528718888759613,0.9927250146865845,,,,,False,False,False,False
B4,C,257,17,0.12485890835523605,3.5458984375,0.09520113468170166,0.992210328578949,,,,,False,False,False,False
B4,C,257,18,0.14727351069450378,3.5830078125,0.12612465023994446,0.989159107208252,,,,,False,False,False,False
B4,C,257,19,0.1354462206363678,3.4990234375,0.10866279900074005,0.9908286333084106,,,,,False,False,False,False
B4,C,257,20,0.12099601328372955,3.431640625,0.09009348601102829,0.9926806688308716,,,,,False,False,False,False
B4,C,257,21,0.16021354496479034,4.625,0.14290660619735718,0.9871723055839539,,,,,False,False,False,False
B4,C,257,22,0.14339889585971832,3.5048828125,0.12313857674598694,0.9897321462631226,,,,,False,False,False,False
B4,C,257,23,0.13396765291690826,4.150390625,0.10458790510892868,0.9910406470298767,,,,,False,False,False,False
B4,C,257,24,0.1145557314157486,3.5107421875,0.08219790458679199,0.993447482585907,,,,,False,False,False,False
B4,C,257,25,0.14543475210666656,4.609375,0.11899097263813019,0.9894355535507202,,,,,False,False,False,False
B4,C,257,26,0.13730350136756897,3.662109375,0.13062593340873718,0.9905750155448914,,,,,False,False,False,False
B4,C,257,27,0.13097307085990906,3.96875,0.10786868631839752,0.9914243221282959,,,,,False,False,False,False
B4,C,257,28,0.14679685235023499,5.28515625,0.13130155205726624,0.9892387390136719,,,,,False,False,False,False
B4,C,257,29,0.13155458867549896,5.64453125,0.11851230263710022,0.9913590550422668,,,,,False,False,False,False
B4,C,257,30,0.14478757977485657,4.029296875,0.12756524980068207,0.9895240664482117,,,,,False,False,False,False
B4,C,257,31,0.13981138169765472,4.857421875,0.10384715348482132,0.9902323484420776,,,,,False,False,False,False
B4,D,0,0,0.0,0.0,0.0,1.0000008344650269,,,,,False,False,False,False
B4,D,0,1,0.06759385019540787,5.666015625,0.020203037187457085,0.9977015852928162,,,,,False,False,False,False
B4,D,0,2,0.06055213138461113,3.826171875,0.015867827460169792,0.9981654286384583,,,,,False,False,False,False
B4,D,0,3,0.045886896550655365,4.5,0.009908030740916729,0.9989437460899353,,,,,False,False,False,False
B4,D,0,4,0.046460021287202835,5.03125,0.01064342726022005,0.9989206790924072,,,,,False,False,False,False
B4,D,0,5,0.0645383894443512,3.525390625,0.022208169102668762,0.9979168176651001,,,,,False,False,False,False
B4,D,0,6,0.036859311163425446,4.275390625,0.0082011129707098,0.9993201494216919,,,,,False,False,False,False
B4,D,0,7,0.03585236892104149,3.294921875,0.009329767897725105,0.9993573427200317,,,,,False,False,False,False
B4,D,0,8,0.09234964847564697,4.20703125,0.04940446838736534,0.99573814868927,,,,,False,False,False,False
B4,D,0,9,0.10849784314632416,5.083984375,0.061403486877679825,0.9941114187240601,,,,,False,False,False,False
B4,D,0,10,0.09727663546800613,3.396484375,0.0497884564101696,0.9952657222747803,,,,,False,False,False,False
B4,D,0,11,0.07989656180143356,3.3466796875,0.03432868421077728,0.9968021512031555,,,,,False,False,False,False
B4,D,0,12,0.08487946540117264,3.44140625,0.041891299188137054,0.996390163898468,,,,,False,False,False,False
B4,D,0,13,0.108961321413517,3.796875,0.06789031624794006,0.9940577149391174,,,,,False,False,False,False
B4,D,0,14,0.11617311835289001,5.306640625,0.08123607933521271,0.9932514429092407,,,,,False,False,False,False
B4,D,0,15,0.10109952092170715,3.162109375,0.05785759165883064,0.9948837757110596,,,,,False,False,False,False
B4,D,0,16,0.08500293642282486,3.216796875,0.04579892382025719,0.9963862299919128,,,,,False,False,False,False
B4,D,0,17,0.10945695638656616,3.447265625,0.06513063609600067,0.9940051436424255,,,,,False,False,False,False
B4,D,0,18,0.1088106632232666,3.3076171875,0.06328350305557251,0.994073212146759,,,,,False,False,False,False
B4,D,0,19,0.10531533509492874,3.36328125,0.05961619317531586,0.9944522380828857,,,,,False,False,False,False
B4,D,0,20,0.10137016326189041,3.541259765625,0.05875317007303238,0.9948570132255554,,,,,False,False,False,False
B4,D,0,21,0.09784947335720062,4.3359375,0.05146297067403793,0.995211124420166,,,,,False,False,False,False
B4,D,0,22,0.09785318374633789,3.7421875,0.055419471114873886,0.995207667350769,,,,,False,False,False,False
B4,D,0,23,0.10784676671028137,4.2900390625,0.060546085238456726,0.9941818118095398,,,,,False,False,False,False
B4,D,0,24,0.08739621937274933,3.412109375,0.04296788200736046,0.9961813688278198,,,,,False,False,False,False
B4,D,0,25,0.11098676919937134,4.61328125,0.060769472271203995,0.9938358068466187,,,,,False,False,False,False
B4,D,0,26,0.10917553305625916,3.8828125,0.0763150304555893,0.9940392971038818,,,,,False,False,False,False
B4,D,0,27,0.09618456661701202,3.283203125,0.05450814962387085,0.9953800439834595,,,,,False,False,False,False
B4,D,0,28,0.11838560551404953,5.12109375,0.07521872967481613,0.9929898381233215,,,,,False,False,False,False
B4,D,0,29,0.11077757179737091,5.5703125,0.07514402270317078,0.993867039680481,,,,,False,False,False,False
B4,D,0,30,0.10741817206144333,4.09716796875,0.06236039847135544,0.994223952293396,,,,,False,False,False,False
B4,D,0,31,0.10448785871267319,4.81640625,0.05874814838171005,0.9945370554924011,,,,,False,False,False,False
B4,D,1,0,1.2620225788850803e-05,0.001953125,3.0169766773724405e-07,1.0000007152557373,,,,,False,False,False,False
B4,D,1,1,0.06752984970808029,5.666015625,0.020164357498288155,0.9977062344551086,,,,,False,False,False,False
B4,D,1,2,0.06049840524792671,3.826171875,0.015841947868466377,0.9981684684753418,,,,,False,False,False,False
B4,D,1,3,0.04584427922964096,4.5,0.00989337358623743,0.9989458322525024,,,,,False,False,False,False
B4,D,1,4,0.04641567915678024,5.03125,0.010627341456711292,0.9989228844642639,,,,,False,False,False,False
B4,D,1,5,0.06447526812553406,3.525390625,0.022170623764395714,0.9979206919670105,,,,,False,False,False,False
B4,D,1,6,0.03682328760623932,4.275390625,0.008196142502129078,0.9993214011192322,,,,,False,False,False,False
B4,D,1,7,0.035821180790662766,3.294921875,0.009325711987912655,0.9993586540222168,,,,,False,False,False,False
B4,D,1,8,0.09226501733064651,4.20703125,0.04932568594813347,0.9957461953163147,,,,,False,False,False,False
B4,D,1,9,0.1084037646651268,5.083984375,0.0613064169883728,0.9941219687461853,,,,,False,False,False,False
B4,D,1,10,0.09719172865152359,3.396484375,0.04972483962774277,0.9952740669250488,,,,,False,False,False,False
B4,D,1,11,0.07982577383518219,3.3466796875,0.034303877502679825,0.9968078136444092,,,,,False,False,False,False
B4,D,1,12,0.08480823785066605,3.44140625,0.04184543341398239,0.9963963031768799,,,,,False,False,False,False
B4,D,1,13,0.10884401947259903,3.796875,0.06780128926038742,0.9940704703330994,,,,,False,False,False,False
B4,D,1,14,0.1160382553935051,5.306640625,0.08111954480409622,0.993267297744751,,,,,False,False,False,False
B4,D,1,15,0.10099495202302933,3.162109375,0.05777929723262787,0.9948947429656982,,,,,False,False,False,False
B4,D,1,16,0.0849120169878006,3.216796875,0.04574623331427574,0.9963935613632202,,,,,False,False,False,False
B4,D,1,17,0.1093418076634407,3.447265625,0.06503859907388687,0.9940177798271179,,,,,False,False,False,False
B4,D,1,18,0.10868725180625916,3.3076171875,0.06319781392812729,0.9940864443778992,,,,,False,False,False,False
B4,D,1,19,0.10520389676094055,3.36328125,0.059534162282943726,0.9944638609886169,,,,,False,False,False,False
B4,D,1,20,0.1012628823518753,3.541259765625,0.05867397412657738,0.9948679804801941,,,,,False,False,False,False
B4,D,1,21,0.09774424880743027,4.3359375,0.0514017753303051,0.9952211380004883,,,,,False,False,False,False
B4,D,1,22,0.09774143993854523,3.7421875,0.055349525064229965,0.9952183365821838,,,,,False,False,False,False
B4,D,1,23,0.10772813111543655,4.2900390625,0.060467999428510666,0.9941944479942322,,,,,False,False,False,False
B4,D,1,24,0.08730058372020721,3.412109375,0.042922407388687134,0.9961898922920227,,,,,False,False,False,False
B4,D,1,25,0.11086533218622208,4.61328125,0.06069163605570793,0.9938494563102722,,,,,False,False,False,False
B4,D,1,26,0.10905176401138306,3.8828125,0.07620420306921005,0.994053065776825,,,,,False,False,False,False
B4,D,1,27,0.09607217460870743,3.283203125,0.05444444343447685,0.9953908324241638,,,,,False,False,False,False
B4,D,1,28,0.11824055761098862,5.12109375,0.07511682063341141,0.9930070638656616,,,,,False,False,False,False
B4,D,1,29,0.11065351217985153,5.5703125,0.07504245638847351,0.9938808679580688,,,,,False,False,False,False
B4,D,1,30,0.10729282349348068,4.09716796875,0.0622817799448967,0.9942376017570496,,,,,False,False,False,False
B4,D,1,31,0.10438508540391922,4.81640625,0.05867492035031319,0.9945476651191711,,,,,False,False,False,False
B4,D,2,0,1.9005667127203196e-05,0.0078125,5.97872826801904e-07,1.0000007152557373,,,,,False,False,False,False
B4,D,2,1,0.06746820360422134,5.666015625,0.02012588642537594,0.9977104067802429,,,,,False,False,False,False
B4,D,2,2,0.06044140085577965,3.826171875,0.015820039436221123,0.9981718063354492,,,,,False,False,False,False
B4,D,2,3,0.04579630866646767,4.5,0.009880132041871548,0.9989483952522278,,,,,False,False,False,False
B4,D,2,4,0.046369440853595734,5.03125,0.010613207705318928,0.9989251494407654,,,,,False,False,False,False
B4,D,2,5,0.06440876424312592,3.525390625,0.022135170176625252,0.9979252815246582,,,,,False,False,False,False
B4,D,2,6,0.036783166229724884,4.275390625,0.008190718479454517,0.9993228912353516,,,,,False,False,False,False
B4,D,2,7,0.03578163683414459,3.294921875,0.009318196214735508,0.9993602633476257,,,,,False,False,False,False
B4,D,2,8,0.09216064214706421,4.20703125,0.04924147203564644,0.9957561492919922,,,,,False,False,False,False
B4,D,2,9,0.10829165577888489,5.083984375,0.06120087578892708,0.9941341876983643,,,,,False,False,False,False
B4,D,2,10,0.09709468483924866,3.396484375,0.0496484637260437,0.995283305644989,,,,,False,False,False,False
B4,D,2,11,0.07974513620138168,3.3466796875,0.03425820171833038,0.9968143105506897,,,,,False,False,False,False
B4,D,2,12,0.08471730351448059,3.44140625,0.041781701147556305,0.9964040517807007,,,,,False,False,False,False
B4,D,2,13,0.10872381180524826,3.796875,0.06769073009490967,0.9940833449363708,,,,,False,False,False,False
B4,D,2,14,0.1159072071313858,5.306640625,0.08098120242357254,0.993282675743103,,,,,False,False,False,False
B4,D,2,15,0.10088879615068436,3.162109375,0.05768655240535736,0.9949057102203369,,,,,False,False,False,False
B4,D,2,16,0.08481331914663315,3.216796875,0.04567638412117958,0.9964017868041992,,,,,False,False,False,False
B4,D,2,17,0.10921915620565414,3.447265625,0.06493277847766876,0.9940313696861267,,,,,False,False,False,False
B4,D,2,18,0.10856422036886215,3.3076171875,0.06309516727924347,0.994100034236908,,,,,False,False,False,False
B4,D,2,19,0.10508382320404053,3.36328125,0.05943728983402252,0.9944764971733093,,,,,False,False,False,False
B4,D,2,20,0.10114899277687073,3.541259765625,0.05857929587364197,0.9948797225952148,,,,,False,False,False,False
B4,D,2,21,0.09762609750032425,4.3359375,0.05132751166820526,0.9952326416969299,,,,,False,False,False,False
B4,D,2,22,0.09762298315763474,3.7421875,0.055269211530685425,0.9952301383018494,,,,,False,False,False,False
B4,D,2,23,0.10759440809488297,4.2900390625,0.06037464365363121,0.9942090511322021,,,,,False,False,False,False
B4,D,2,24,0.08720149844884872,3.412109375,0.04286244511604309,0.9961985945701599,,,,,False,False,False,False
B4,D,2,25,0.11073949933052063,4.61328125,0.06059710308909416,0.9938632845878601,,,,,False,False,False,False
B4,D,2,26,0.1089305579662323,3.8828125,0.0760832205414772,0.9940664172172546,,,,,False,False,False,False
B4,D,2,27,0.09596668928861618,3.283203125,0.05437086522579193,0.9954009652137756,,,,,False,False,False,False
B4,D,2,28,0.11810710281133652,5.12109375,0.07499832659959793,0.9930230379104614,,,,,False,False,False,False
B4,D,2,29,0.11052338033914566,5.5703125,0.07492810487747192,0.9938950538635254,,,,,False,False,False,False
B4,D,2,30,0.10717067122459412,4.09716796875,0.06219053268432617,0.9942507147789001,,,,,False,False,False,False
B4,D,2,31,0.10428111255168915,4.81640625,0.058587390929460526,0.9945583939552307,,,,,False,False,False,False
B4,D,16,0,5.7435056078247726e-05,0.0078125,5.188014256418683e-06,0.9999960660934448,,,,,False,False,False,False
B4,D,16,1,0.09105020016431808,5.666015625,0.03479724004864693,0.9958410263061523,,,,,False,False,False,False
B4,D,16,2,0.0728016123175621,3.826171875,0.022909702733159065,0.9973474144935608,,,,,False,False,False,False
B4,D,16,3,0.05846531689167023,4.5,0.015981929376721382,0.998289942741394,,,,,False,False,False,False
B4,D,16,4,0.0616571307182312,5.03125,0.018210772424936295,0.998102605342865,,,,,False,False,False,False
B4,D,16,5,0.08175481110811234,3.525390625,0.03508506342768669,0.9966543912887573,,,,,False,False,False,False
B4,D,16,6,0.046577196568250656,4.275390625,0.012784221209585667,0.9989134073257446,,,,,False,False,False,False
B4,D,16,7,0.03733276203274727,3.294921875,0.009858150966465473,0.9993017911911011,,,,,False,False,False,False
B4,D,16,8,0.10580112040042877,4.20703125,0.06493144482374191,0.9944080710411072,,,,,False,False,False,False
B4,D,16,9,0.130715474486351,5.083984375,0.08870211243629456,0.9914548993110657,,,,,False,False,False,False
B4,D,16,10,0.1220163032412529,3.396484375,0.07793615013360977,0.9925562739372253,,,,,False,False,False,False
B4,D,16,11,0.10368014872074127,3.3662109375,0.0553668774664402,0.9946205615997314,,,,,False,False,False,False
B4,D,16,12,0.10343034565448761,3.44140625,0.06126370653510094,0.9946427941322327,,,,,False,False,False,False
B4,D,16,13,0.1370258778333664,3.796875,0.10945781320333481,0.9906030893325806,,,,,False,False,False,False
B4,D,16,14,0.1413653939962387,5.306640625,0.11772283166646957,0.9900119304656982,,,,,False,False,False,False
B4,D,16,15,0.12279709428548813,3.162109375,0.08489441126585007,0.9924544095993042,,,,,False,False,False,False
B4,D,16,16,0.10314774513244629,3.22265625,0.06687559932470322,0.9946805238723755,,,,,False,False,False,False
B4,D,16,17,0.135285422205925,3.447265625,0.09830927103757858,0.9908447861671448,,,,,False,False,False,False
B4,D,16,18,0.13519752025604248,3.3076171875,0.0972566157579422,0.9908531308174133,,,,,False,False,False,False
B4,D,16,19,0.1367896944284439,3.36328125,0.09788045287132263,0.9906412363052368,,,,,False,False,False,False
B4,D,16,20,0.12588316202163696,3.541259765625,0.08714503794908524,0.9920722842216492,,,,,False,False,False,False
B4,D,16,21,0.13779497146606445,4.3359375,0.095645010471344,0.9904972314834595,,,,,False,False,False,False
B4,D,16,22,0.12607738375663757,3.7421875,0.08756943047046661,0.99204421043396,,,,,False,False,False,False
B4,D,16,23,0.14908616244792938,4.2900390625,0.11052176356315613,0.9888854622840881,,,,,False,False,False,False
B4,D,16,24,0.11381164193153381,3.412109375,0.06936784088611603,0.9935238361358643,,,,,False,False,False,False
