task,layer,kv_head,v100_fnr,gpu4090_fnr,v100_fpr,gpu4090_fpr,v100_accepted_fraction,gpu4090_accepted_fraction,v100_fn_count,gpu4090_fn_count,v100_fp_count,gpu4090_fp_count,v100_positive_support,gpu4090_positive_support,v100_negative_support,gpu4090_negative_support,fnr_abs_diff,fpr_abs_diff,accepted_fraction_abs_diff,fn_count_abs_diff,cross_hardware_consistent,support_label,fnr_stability_label,label,readiness,high_fnr_rank,low_risk_rank
hotpotqa,6,6,0.24050632911392406,0.1232876712328767,0.0,0.0,0.625,0.6666666666666666,19,9,0,0,79,73,17,23,0.11721865788104735,0.0,0.04166666666666663,10,False,low_support,unstable,unstable_across_hardware,aggregate_only,1293,1174
hotpotqa,23,4,0.15584415584415584,0.2236842105263158,0.0,0.0,0.6770833333333334,0.6145833333333334,12,17,0,0,77,76,19,20,0.06784005468215995,0.0,0.0625,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1241,1175
passage_retrieval_en,31,5,0.15,0.2328767123287671,0.0,0.0,0.7083333333333334,0.5833333333333334,12,17,0,0,80,73,16,23,0.08287671232876712,0.0,0.125,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1251,1176
dureader,29,5,0.14666666666666667,0.19736842105263158,0.0,0.0,0.6666666666666666,0.6354166666666666,11,15,0,0,75,76,21,20,0.050701754385964914,0.0,0.03125,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1255,1177
dureader,10,4,0.14864864864864866,0.21518987341772153,0.0,0.0,0.65625,0.6458333333333334,11,17,0,0,74,79,22,17,0.06654122476907287,0.0,0.01041666666666663,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1253,1178
samsum,28,4,0.24050632911392406,0.13333333333333333,0.0,0.0,0.625,0.6770833333333334,19,10,0,0,79,75,17,21,0.10717299578059072,0.0,0.05208333333333337,9,False,low_support,unstable,unstable_across_hardware,aggregate_only,1279,1179
passage_retrieval_zh,1,6,0.18421052631578946,0.125,0.0,0.0,0.6458333333333334,0.65625,14,9,0,0,76,72,20,24,0.05921052631578946,0.0,0.01041666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1290,1180
passage_retrieval_zh,27,6,0.1,0.20512820512820512,0.0,0.0,0.65625,0.6458333333333334,7,16,0,0,70,78,26,18,0.10512820512820512,0.0,0.01041666666666663,9,False,low_support,unstable,unstable_across_hardware,aggregate_only,1333,1181
hotpotqa,10,5,0.24691358024691357,0.16666666666666666,0.0,0.0,0.6354166666666666,0.6770833333333334,20,13,0,0,81,78,15,18,0.08024691358024691,0.0,0.04166666666666674,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1223,1182
hotpotqa,2,4,0.22077922077922077,0.16455696202531644,0.0,0.0,0.625,0.6875,17,13,0,0,77,79,19,17,0.056222258753904325,0.0,0.0625,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1225,1183
samsum,2,2,0.19480519480519481,0.13513513513513514,0.0,0.0,0.6458333333333334,0.6666666666666666,15,10,0,0,77,74,19,22,0.05967005967005967,0.0,0.02083333333333326,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1278,1184
hotpotqa,31,0,0.2125,0.15789473684210525,0.0,0.0,0.65625,0.6666666666666666,17,12,0,0,80,76,16,20,0.05460526315789474,0.0,0.01041666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1237,1185
passage_retrieval_en,22,5,0.1518987341772152,0.21052631578947367,0.0,0.0,0.6979166666666666,0.625,12,16,0,0,79,76,17,20,0.05862758161225848,0.0,0.07291666666666663,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1249,1186
samsum,13,1,0.1111111111111111,0.17105263157894737,0.0,0.0,0.6666666666666666,0.65625,8,13,0,0,72,76,24,20,0.05994152046783627,0.0,0.01041666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1318,1187
hotpotqa,26,4,0.09859154929577464,0.18181818181818182,0.0,0.0,0.6666666666666666,0.65625,7,14,0,0,71,77,25,19,0.08322663252240718,0.0,0.01041666666666663,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1339,1188
gsm8k,29,2,0.15384615384615385,0.2153846153846154,0.0,0.0,0.6875,0.6375,10,14,0,0,65,65,15,15,0.06153846153846154,0.0,0.050000000000000044,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1247,1189
passage_retrieval_en,28,3,0.24050632911392406,0.13924050632911392,0.0,0.0,0.625,0.7083333333333334,19,11,0,0,79,79,17,17,0.10126582278481014,0.0,0.08333333333333337,8,False,low_support,unstable,unstable_across_hardware,aggregate_only,1268,1190
gsm8k,0,3,0.08064516129032258,0.13793103448275862,0.0,0.0,0.7125,0.625,5,8,0,0,62,58,18,22,0.05728587319243604,0.0,0.08750000000000002,3,False,low_support,unstable,unstable_across_hardware,aggregate_only,1366,1191
samsum,20,3,0.15,0.2077922077922078,0.0,0.0,0.7083333333333334,0.6354166666666666,12,16,0,0,80,77,16,19,0.05779220779220781,0.0,0.07291666666666674,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1252,1192
passage_retrieval_zh,24,2,0.21518987341772153,0.12987012987012986,0.0,0.0,0.6458333333333334,0.6979166666666666,17,10,0,0,79,77,17,19,0.08531974354759167,0.0,0.05208333333333326,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1282,1193
samsum,16,6,0.0821917808219178,0.1388888888888889,0.0,0.0,0.6979166666666666,0.6458333333333334,6,10,0,0,73,72,23,24,0.05669710806697109,0.0,0.05208333333333326,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1362,1194
dureader,20,3,0.18181818181818182,0.11842105263157894,0.0,0.0,0.65625,0.6979166666666666,14,9,0,0,77,76,19,20,0.06339712918660288,0.0,0.04166666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1302,1195
hotpotqa,18,6,0.1111111111111111,0.18518518518518517,0.0,0.0,0.6666666666666666,0.6875,8,15,0,0,72,81,24,15,0.07407407407407407,0.0,0.02083333333333337,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1317,1196
dureader,17,4,0.16216216216216217,0.09333333333333334,0.0,0.0,0.6458333333333334,0.7083333333333334,12,7,0,0,74,75,22,21,0.06882882882882883,0.0,0.0625,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1344,1197
dureader,20,5,0.1506849315068493,0.09333333333333334,0.0,0.0,0.6458333333333334,0.7083333333333334,11,7,0,0,73,75,23,21,0.05735159817351597,0.0,0.0625,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1345,1198
passage_retrieval_en,9,6,0.07792207792207792,0.21333333333333335,0.0,0.0,0.7395833333333334,0.6145833333333334,6,16,0,0,77,75,19,21,0.13541125541125543,0.0,0.125,10,False,low_support,unstable,unstable_across_hardware,aggregate_only,1368,1199
passage_retrieval_en,10,4,0.1375,0.19480519480519481,0.0,0.0,0.71875,0.6458333333333334,11,15,0,0,80,77,16,19,0.0573051948051948,0.0,0.07291666666666663,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1275,1200
passage_retrieval_zh,29,5,0.11688311688311688,0.18181818181818182,0.0,0.0,0.7083333333333334,0.65625,9,14,0,0,77,77,19,19,0.06493506493506494,0.0,0.05208333333333337,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1304,1201
passage_retrieval_zh,27,4,0.08108108108108109,0.14864864864864866,0.0,0.0,0.7083333333333334,0.65625,6,11,0,0,74,74,22,22,0.06756756756756757,0.0,0.05208333333333337,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1365,1202
dureader,13,2,0.17857142857142858,0.23170731707317074,0.0,0.0,0.71875,0.65625,15,19,0,0,84,82,12,14,0.05313588850174217,0.0,0.0625,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1208,1203
dureader,23,4,0.19230769230769232,0.11538461538461539,0.0,0.0,0.65625,0.71875,15,9,0,0,78,78,18,18,0.07692307692307693,0.0,0.0625,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1305,1204
hotpotqa,30,2,0.11538461538461539,0.18181818181818182,0.0,0.0,0.71875,0.65625,9,14,0,0,78,77,18,19,0.06643356643356643,0.0,0.0625,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1306,1205
samsum,24,1,0.1038961038961039,0.18181818181818182,0.0,0.0,0.71875,0.65625,8,14,0,0,77,77,19,19,0.07792207792207792,0.0,0.0625,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1325,1206
passage_retrieval_en,27,6,0.14666666666666667,0.09333333333333334,0.0,0.0,0.6666666666666666,0.7083333333333334,11,7,0,0,75,75,21,21,0.05333333333333333,0.0,0.04166666666666674,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1346,1207
gsm8k,2,0,0.1774193548387097,0.06349206349206349,0.0,0.0,0.6375,0.7375,11,4,0,0,62,63,18,17,0.1139272913466462,0.0,0.10000000000000009,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1401,1208
dureader,25,4,0.1875,0.11688311688311688,0.0,0.0,0.6770833333333334,0.7083333333333334,15,9,0,0,80,77,16,19,0.07061688311688312,0.0,0.03125,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1303,1209
gsm8k,22,7,0.19117647058823528,0.08196721311475409,0.0,0.0,0.6875,0.7,13,5,0,0,68,61,12,19,0.10920925747348119,0.0,0.012499999999999956,8,False,low_support,unstable,unstable_across_hardware,aggregate_only,1363,1210
gsm8k,15,3,0.078125,0.1875,0.0,0.0,0.7375,0.65,5,12,0,0,64,64,16,16,0.109375,0.0,0.08750000000000002,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1367,1211
gsm8k,20,5,0.12121212121212122,0.19402985074626866,0.0,0.0,0.725,0.675,8,13,0,0,66,67,14,13,0.07281772953414745,0.0,0.04999999999999993,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1298,1212
passage_retrieval_zh,25,4,0.09210526315789473,0.15384615384615385,0.0,0.0,0.71875,0.6875,7,12,0,0,76,78,20,18,0.06174089068825912,0.0,0.03125,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1348,1213
samsum,25,7,0.07692307692307693,0.18181818181818182,0.0,0.0,0.75,0.65625,6,14,0,0,78,77,18,19,0.1048951048951049,0.0,0.09375,8,False,low_support,unstable,unstable_across_hardware,aggregate_only,1374,1214
hotpotqa,29,3,0.06329113924050633,0.2077922077922078,0.0,0.0,0.7708333333333334,0.6354166666666666,5,16,0,0,79,77,17,19,0.14450106855170147,0.0,0.13541666666666674,11,False,low_support,unstable,unstable_across_hardware,aggregate_only,1402,1215
dureader,28,6,0.2,0.12195121951219512,0.0,0.0,0.6666666666666666,0.75,16,10,0,0,80,82,16,14,0.07804878048780489,0.0,0.08333333333333337,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1295,1216
dureader,11,1,0.14473684210526316,0.07792207792207792,0.0,0.0,0.6770833333333334,0.7395833333333334,11,6,0,0,76,77,20,19,0.06681476418318524,0.0,0.0625,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1369,1217
gsm8k,30,6,0.15625,0.0625,0.0,0.0,0.675,0.75,10,4,0,0,64,64,16,16,0.09375,0.0,0.07499999999999996,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1409,1218
gsm8k,12,5,0.03278688524590164,0.140625,0.0,0.0,0.7375,0.6875,2,9,0,0,61,64,19,16,0.10783811475409835,0.0,0.050000000000000044,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1473,1219
passage_retrieval_zh,6,6,0.1927710843373494,0.125,0.0,0.0,0.6979166666666666,0.7291666666666666,16,10,0,0,83,80,13,16,0.06777108433734941,0.0,0.03125,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1289,1220
dureader,0,2,0.20481927710843373,0.15476190476190477,0.0,0.0,0.6875,0.7395833333333334,17,13,0,0,83,84,13,12,0.05005737234652896,0.0,0.05208333333333337,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1245,1221
dureader,24,1,0.07692307692307693,0.175,0.0,0.0,0.75,0.6875,6,14,0,0,78,80,18,16,0.09807692307692306,0.0,0.0625,8,False,low_support,unstable,unstable_across_hardware,aggregate_only,1373,1222
gsm8k,4,7,0.07692307692307693,0.12698412698412698,0.0,0.0,0.75,0.6875,5,8,0,0,65,63,15,17,0.05006105006105005,0.0,0.0625,3,False,low_support,unstable,unstable_across_hardware,aggregate_only,1378,1223
passage_retrieval_en,14,6,0.1951219512195122,0.07692307692307693,0.0,0.0,0.6875,0.75,16,6,0,0,82,78,14,18,0.11819887429643527,0.0,0.0625,10,False,low_support,unstable,unstable_across_hardware,aggregate_only,1372,1224
hotpotqa,7,3,0.0875,0.15384615384615385,0.0,0.0,0.7604166666666666,0.6875,7,12,0,0,80,78,16,18,0.06634615384615386,0.0,0.07291666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1357,1225
passage_retrieval_zh,28,6,0.17073170731707318,0.1125,0.0,0.0,0.7083333333333334,0.7395833333333334,14,9,0,0,82,80,14,16,0.05823170731707318,0.0,0.03125,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1315,1226
gsm8k,8,1,0.13846153846153847,0.07692307692307693,0.0,0.0,0.7,0.75,9,5,0,0,65,65,15,15,0.06153846153846154,0.0,0.050000000000000044,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1377,1227
gsm8k,24,0,0.045454545454545456,0.15873015873015872,0.0,0.0,0.7875,0.6625,3,10,0,0,66,63,14,17,0.11327561327561327,0.0,0.125,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1455,1228
dureader,24,2,0.1728395061728395,0.0641025641025641,0.0,0.0,0.6979166666666666,0.7604166666666666,14,5,0,0,81,78,15,18,0.1087369420702754,0.0,0.0625,9,False,low_support,unstable,unstable_across_hardware,aggregate_only,1399,1229
dureader,18,1,0.12987012987012986,0.039473684210526314,0.0,0.0,0.6979166666666666,0.7604166666666666,10,3,0,0,77,76,19,20,0.09039644565960354,0.0,0.0625,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1459,1230
dureader,5,0,0.1282051282051282,0.07692307692307693,0.0,0.0,0.7083333333333334,0.75,10,6,0,0,78,78,18,18,0.051282051282051266,0.0,0.04166666666666663,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1376,1231
passage_retrieval_zh,29,3,0.0875,0.16049382716049382,0.0,0.0,0.7604166666666666,0.7083333333333334,7,13,0,0,80,81,16,15,0.07299382716049382,0.0,0.05208333333333326,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1356,1232
passage_retrieval_en,30,1,0.07692307692307693,0.14814814814814814,0.0,0.0,0.75,0.71875,6,12,0,0,78,81,18,15,0.07122507122507121,0.0,0.03125,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1375,1233
gsm8k,21,7,0.07462686567164178,0.13846153846153847,0.0,0.0,0.775,0.7,5,9,0,0,67,65,13,15,0.06383467278989668,0.0,0.07500000000000007,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1385,1234
gsm8k,3,0,0.14285714285714285,0.058823529411764705,0.0,0.0,0.675,0.8,9,4,0,0,63,68,17,12,0.08403361344537814,0.0,0.125,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1422,1235
gsm8k,1,4,0.09523809523809523,0.031746031746031744,0.0,0.0,0.7125,0.7625,6,2,0,0,63,63,17,17,0.06349206349206349,0.0,0.04999999999999993,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1474,1236
passage_retrieval_zh,5,4,0.0759493670886076,0.14814814814814814,0.0,0.0,0.7604166666666666,0.71875,6,12,0,0,79,81,17,15,0.07219878105954054,0.0,0.04166666666666663,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1381,1237
hotpotqa,1,6,0.11538461538461539,0.05194805194805195,0.0,0.0,0.71875,0.7604166666666666,9,4,0,0,78,77,18,19,0.06343656343656344,0.0,0.04166666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1427,1238
gsm8k,19,4,0.08955223880597014,0.14705882352941177,0.0,0.0,0.7625,0.725,6,10,0,0,67,68,13,12,0.057506584723441626,0.0,0.03749999999999998,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1353,1239
gsm8k,30,0,0.16176470588235295,0.08823529411764706,0.0,0.0,0.7125,0.775,11,6,0,0,68,68,12,12,0.07352941176470588,0.0,0.0625,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1355,1240
gsm8k,22,4,0.15384615384615385,0.030303030303030304,0.0,0.0,0.6875,0.8,10,2,0,0,65,66,15,14,0.12354312354312355,0.0,0.11250000000000004,8,False,low_support,unstable,unstable_across_hardware,aggregate_only,1475,1241
passage_retrieval_zh,5,6,0.0759493670886076,0.13580246913580246,0.0,0.0,0.7604166666666666,0.7291666666666666,6,11,0,0,79,81,17,15,0.059853102047194864,0.0,0.03125,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1382,1242
hotpotqa,18,0,0.14102564102564102,0.06172839506172839,0.0,0.0,0.6979166666666666,0.7916666666666666,11,5,0,0,78,81,18,15,0.07929724596391263,0.0,0.09375,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1412,1243
hotpotqa,24,3,0.0625,0.13924050632911392,0.0,0.0,0.78125,0.7083333333333334,5,11,0,0,80,79,16,17,0.07674050632911392,0.0,0.07291666666666663,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1405,1244
gsm8k,28,3,0.13432835820895522,0.07462686567164178,0.0,0.0,0.725,0.775,9,5,0,0,67,67,13,13,0.05970149253731344,0.0,0.050000000000000044,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1386,1245
dureader,25,6,0.07228915662650602,0.1625,0.0,0.0,0.8020833333333334,0.6979166666666666,6,13,0,0,83,80,13,16,0.09021084337349398,0.0,0.10416666666666674,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1393,1246
hotpotqa,29,7,0.12658227848101267,0.0625,0.0,0.0,0.71875,0.78125,10,5,0,0,79,80,17,16,0.06408227848101267,0.0,0.0625,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1407,1247
passage_retrieval_zh,19,4,0.05063291139240506,0.1038961038961039,0.0,0.0,0.78125,0.71875,4,8,0,0,79,77,17,19,0.05326319250369884,0.0,0.0625,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1436,1248
passage_retrieval_en,1,6,0.125,0.0625,0.0,0.0,0.7291666666666666,0.78125,10,5,0,0,80,80,16,16,0.0625,0.0,0.05208333333333337,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1408,1249
gsm8k,3,2,0.046153846153846156,0.1323529411764706,0.0,0.0,0.775,0.7375,3,9,0,0,65,68,15,12,0.08619909502262443,0.0,0.03749999999999998,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1451,1250
samsum,8,2,0.1566265060240964,0.10588235294117647,0.0,0.0,0.7291666666666666,0.7916666666666666,13,9,0,0,83,85,13,11,0.05074415308291992,0.0,0.0625,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1323,1251
dureader,13,7,0.07317073170731707,0.13580246913580246,0.0,0.0,0.7916666666666666,0.7291666666666666,6,11,0,0,82,81,14,15,0.06263173742848539,0.0,0.0625,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1389,1252
hotpotqa,11,6,0.10126582278481013,0.05063291139240506,0.0,0.0,0.7395833333333334,0.78125,8,4,0,0,79,79,17,17,0.05063291139240506,0.0,0.04166666666666663,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1434,1253
dureader,16,4,0.16049382716049382,0.04878048780487805,0.0,0.0,0.7083333333333334,0.8125,13,4,0,0,81,82,15,14,0.11171333935561577,0.0,0.10416666666666663,9,False,low_support,unstable,unstable_across_hardware,aggregate_only,1445,1254
dureader,2,1,0.0375,0.12658227848101267,0.0,0.0,0.8020833333333334,0.71875,3,10,0,0,80,79,16,17,0.08908227848101266,0.0,0.08333333333333337,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1464,1255
gsm8k,6,1,0.11764705882352941,0.06060606060606061,0.0,0.0,0.75,0.775,8,4,0,0,68,66,12,14,0.0570409982174688,0.0,0.025000000000000022,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1416,1256
gsm8k,29,5,0.04411764705882353,0.16176470588235295,0.0,0.0,0.8125,0.7125,3,11,0,0,68,68,12,12,0.11764705882352941,0.0,0.09999999999999998,8,False,low_support,unstable,unstable_across_hardware,aggregate_only,1458,1257
passage_retrieval_zh,8,2,0.0975609756097561,0.16091954022988506,0.0,0.0,0.7708333333333334,0.7604166666666666,8,14,0,0,82,87,14,9,0.06335856462012895,0.0,0.01041666666666674,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1340,1258
hotpotqa,22,1,0.07317073170731707,0.12345679012345678,0.0,0.0,0.7916666666666666,0.7395833333333334,6,10,0,0,82,81,14,15,0.050286058416139714,0.0,0.05208333333333326,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1390,1259
passage_retrieval_zh,14,5,0.02531645569620253,0.125,0.0,0.0,0.8020833333333334,0.7291666666666666,2,10,0,0,79,80,17,16,0.09968354430379747,0.0,0.07291666666666674,8,False,low_support,unstable,unstable_across_hardware,aggregate_only,1482,1260
passage_retrieval_zh,25,6,0.04878048780487805,0.11392405063291139,0.0,0.0,0.8125,0.7291666666666666,4,9,0,0,82,79,14,17,0.06514356282803334,0.0,0.08333333333333337,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1446,1261
passage_retrieval_zh,5,0,0.024691358024691357,0.11538461538461539,0.0,0.0,0.8229166666666666,0.71875,2,9,0,0,81,78,15,18,0.09069325735992403,0.0,0.10416666666666663,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1489,1262
samsum,10,2,0.05128205128205128,0.10843373493975904,0.0,0.0,0.7708333333333334,0.7708333333333334,4,9,0,0,78,83,18,13,0.05715168365770776,0.0,0.0,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1432,1263
passage_retrieval_zh,25,2,0.12345679012345678,0.060240963855421686,0.0,0.0,0.7395833333333334,0.8125,10,5,0,0,81,83,15,13,0.0632158262680351,0.0,0.07291666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1419,1264
samsum,13,7,0.060240963855421686,0.1125,0.0,0.0,0.8125,0.7395833333333334,5,9,0,0,83,80,13,16,0.052259036144578316,0.0,0.07291666666666663,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1420,1265
hotpotqa,20,2,0.1111111111111111,0.04819277108433735,0.0,0.0,0.75,0.8229166666666666,9,4,0,0,81,83,15,13,0.06291834002677375,0.0,0.07291666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1449,1266
hotpotqa,17,1,0.025,0.0759493670886076,0.0,0.0,0.8125,0.7604166666666666,2,6,0,0,80,79,16,17,0.050949367088607596,0.0,0.05208333333333337,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1485,1267
gsm8k,27,2,0.029850746268656716,0.08955223880597014,0.0,0.0,0.8125,0.7625,2,6,0,0,67,67,13,13,0.059701492537313425,0.0,0.050000000000000044,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1476,1268
dureader,4,6,0.06493506493506493,0.0,0.0,0.0,0.75,0.84375,5,0,0,0,77,81,19,15,0.06493506493506493,0.0,0.09375,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1520,1269
gsm8k,23,1,0.029411764705882353,0.08823529411764706,0.0,0.0,0.825,0.775,2,6,0,0,68,68,12,12,0.05882352941176471,0.0,0.04999999999999993,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1478,1270
gsm8k,20,2,0.11764705882352941,0.014492753623188406,0.0,0.0,0.75,0.85,8,1,0,0,68,69,12,11,0.10315430520034101,0.0,0.09999999999999998,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1506,1271
dureader,16,7,0.03614457831325301,0.0975609756097561,0.0,0.0,0.8333333333333334,0.7708333333333334,3,8,0,0,83,82,13,14,0.06141639729650309,0.0,0.0625,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1470,1272
gsm8k,8,6,0.014925373134328358,0.07352941176470588,0.0,0.0,0.825,0.7875,1,5,0,0,67,68,13,12,0.058604038630377525,0.0,0.03749999999999998,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1501,1273
gsm8k,9,3,0.08695652173913043,0.014925373134328358,0.0,0.0,0.7875,0.825,6,1,0,0,69,67,11,13,0.07203114860480207,0.0,0.03749999999999998,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1500,1274
hotpotqa,8,0,0.0875,0.023809523809523808,0.0,0.0,0.7604166666666666,0.8541666666666666,7,2,0,0,80,84,16,12,0.06369047619047619,0.0,0.09375,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1496,1275
gsm8k,19,1,0.07352941176470588,0.014705882352941176,0.0,0.0,0.7875,0.8375,5,1,0,0,68,68,12,12,0.058823529411764705,0.0,0.050000000000000044,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1503,1276
gsm8k,1,2,0.07462686567164178,0.014492753623188406,0.0,0.0,0.775,0.85,5,1,0,0,67,69,13,11,0.06013411204845338,0.0,0.07499999999999996,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1508,1277
gsm8k,28,6,0.10144927536231885,0.014492753623188406,0.0,0.0,0.775,0.85,7,1,0,0,69,69,11,11,0.08695652173913045,0.0,0.07499999999999996,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1507,1278
gsm8k,19,0,0.0,0.07352941176470588,0.0,0.0,0.8375,0.7875,0,5,0,0,67,68,13,12,0.07352941176470588,0.0,0.050000000000000044,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1521,1279
gsm8k,6,7,0.0,0.05970149253731343,0.0,0.0,0.8375,0.7875,0,4,0,0,67,67,13,13,0.05970149253731343,0.0,0.050000000000000044,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1524,1280
passage_retrieval_zh,4,6,0.012195121951219513,0.07317073170731707,0.0,0.0,0.84375,0.7916666666666666,1,6,0,0,82,82,14,14,0.06097560975609756,0.0,0.05208333333333337,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1515,1281
gsm8k,6,2,0.0547945205479452,0.1267605633802817,0.0,0.0,0.8625,0.775,4,9,0,0,73,71,7,9,0.07196604283233649,0.0,0.08750000000000002,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1426,1282
gsm8k,24,3,0.014705882352941176,0.07246376811594203,0.0,0.0,0.8375,0.8,1,5,0,0,68,69,12,11,0.05775788576300085,0.0,0.03749999999999998,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1504,1283
dureader,13,0,0.1,0.15384615384615385,0.0,0.0,0.84375,0.8020833333333334,9,14,0,0,90,91,6,5,0.05384615384615385,0.0,0.04166666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1332,1284
passage_retrieval_en,7,0,0.0,0.06097560975609756,0.0,0.0,0.8541666666666666,0.8020833333333334,0,5,0,0,82,82,14,14,0.06097560975609756,0.0,0.05208333333333326,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1522,1285
samsum,30,4,0.060240963855421686,0.0,0.0,0.0,0.8125,0.84375,5,0,0,0,83,81,13,15,0.060240963855421686,0.0,0.03125,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1523,1286
gsm8k,0,6,0.05194805194805195,0.10666666666666667,0.0,0.0,0.9125,0.8375,4,8,0,0,77,75,3,5,0.05471861471861472,0.0,0.07499999999999996,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1429,1287
