task,layer,kv_head,label,readiness,support_label,cross_hardware_consistent,v100_fnr,gpu4090_fnr,v100_fpr,gpu4090_fpr,v100_positive_support,gpu4090_positive_support
dureader,6,6,stable_low_fpr,aggregate_only,low_support,True,0.14102564102564102,0.10666666666666667,0.0,0.0,78,75
dureader,6,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3013698630136986,0.2857142857142857,0.0,0.0,73,70
dureader,7,0,stable_low_fpr,aggregate_only,low_support,True,0.05,0.024390243902439025,0.0,0.0,80,82
dureader,7,1,stable_low_fpr,aggregate_only,low_support,True,0.08433734939759036,0.04819277108433735,0.0,0.0,83,83
dureader,7,2,stable_low_fpr,aggregate_only,low_support,True,0.16,0.17333333333333334,0.0,0.0,75,75
dureader,7,3,high_fp_risk,aggregate_only,low_support,False,0.2727272727272727,0.28169014084507044,0.05263157894736842,0.04,77,71
dureader,7,4,stable_low_fpr,aggregate_only,low_support,True,0.1875,0.16666666666666666,0.0,0.0,80,78
dureader,7,5,stable_low_fpr,aggregate_only,low_support,True,0.04878048780487805,0.075,0.0,0.0,82,80
dureader,7,6,stable_low_fpr,aggregate_only,low_support,True,0.024390243902439025,0.024390243902439025,0.0,0.0,82,82
dureader,7,7,stable_low_fpr,aggregate_only,low_support,True,0.16666666666666666,0.15584415584415584,0.0,0.0,78,77
dureader,8,0,stable_low_fpr,aggregate_only,low_support,True,0.11392405063291139,0.075,0.0,0.0,79,80
dureader,8,1,high_fp_risk,aggregate_only,low_support,False,0.2948717948717949,0.3194444444444444,0.05555555555555555,0.041666666666666664,78,72
dureader,8,2,stable_low_fpr,aggregate_only,low_support,True,0.13636363636363635,0.13953488372093023,0.0,0.0,88,86
dureader,8,3,high_fp_risk,aggregate_only,low_support,False,0.038461538461538464,0.025,0.0,0.0625,78,80
dureader,8,4,high_fp_risk,aggregate_only,low_support,False,0.35365853658536583,0.3333333333333333,0.07142857142857142,0.0,82,84
dureader,8,5,stable_low_fpr,aggregate_only,low_support,True,0.15294117647058825,0.16853932584269662,0.0,0.0,85,89
dureader,8,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.417910447761194,0.421875,0.0,0.0,67,64
dureader,8,7,high_fp_risk,aggregate_only,low_support,False,0.19540229885057472,0.07317073170731707,0.1111111111111111,0.07142857142857142,87,82
dureader,9,0,stable_low_fpr,aggregate_only,low_support,True,0.18072289156626506,0.19047619047619047,0.0,0.0,83,84
dureader,9,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.463768115942029,0.4,0.0,0.0,69,70
dureader,9,2,high_fp_risk,aggregate_only,low_support,False,0.0,0.0,0.07692307692307693,0.0,83,84
dureader,9,3,stable_low_fpr,aggregate_only,low_support,True,0.14473684210526316,0.16455696202531644,0.0,0.0,76,79
dureader,9,4,stable_low_fpr,aggregate_only,low_support,True,0.07407407407407407,0.05128205128205128,0.0,0.0,81,78
dureader,9,5,high_fp_risk,aggregate_only,low_support,False,0.33766233766233766,0.23376623376623376,0.0,0.05263157894736842,77,77
dureader,9,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.24324324324324326,0.2676056338028169,0.0,0.0,74,71
dureader,9,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.41025641025641024,0.3950617283950617,0.0,0.0,78,81
gsm8k,0,0,high_fp_risk,aggregate_only,low_support,False,0.046153846153846156,0.08955223880597014,0.06666666666666667,0.07692307692307693,65,67
gsm8k,0,1,stable_low_fpr,aggregate_only,low_support,True,0.1111111111111111,0.15492957746478872,0.0,0.0,72,71
gsm8k,0,2,high_fp_risk,aggregate_only,low_support,False,0.06666666666666667,0.06666666666666667,0.05,0.1,60,60
gsm8k,0,3,unstable_across_hardware,aggregate_only,low_support,False,0.08064516129032258,0.13793103448275862,0.0,0.0,62,58
gsm8k,0,4,stable_low_fpr,aggregate_only,low_support,True,0.12280701754385964,0.11320754716981132,0.0,0.0,57,53
gsm8k,0,5,stable_low_fpr,aggregate_only,low_support,True,0.01282051282051282,0.013157894736842105,0.0,0.0,78,76
gsm8k,0,6,unstable_across_hardware,aggregate_only,low_support,False,0.05194805194805195,0.10666666666666667,0.0,0.0,77,75
gsm8k,0,7,stable_low_fpr,aggregate_only,low_support,True,0.02564102564102564,0.02564102564102564,0.0,0.0,78,78
gsm8k,1,0,stable_low_fpr,aggregate_only,low_support,True,0.058823529411764705,0.09090909090909091,0.0,0.0,68,66
gsm8k,1,1,unstable_across_hardware,aggregate_only,low_support,False,0.18333333333333332,0.25,0.0,0.0,60,60
gsm8k,1,2,unstable_across_hardware,aggregate_only,low_support,False,0.07462686567164178,0.014492753623188406,0.0,0.0,67,69
gsm8k,1,3,stable_low_fpr,aggregate_only,low_support,True,0.1864406779661017,0.19672131147540983,0.0,0.0,59,61
gsm8k,1,4,unstable_across_hardware,aggregate_only,low_support,False,0.09523809523809523,0.031746031746031744,0.0,0.0,63,63
gsm8k,1,5,high_fp_risk,aggregate_only,low_support,False,0.10606060606060606,0.015625,0.14285714285714285,0.1875,66,64
gsm8k,1,6,stable_low_fpr,aggregate_only,low_support,True,0.031746031746031744,0.015151515151515152,0.0,0.0,63,66
gsm8k,1,7,high_fp_risk,aggregate_only,low_support,False,0.015384615384615385,0.18181818181818182,0.06666666666666667,0.0,65,66
gsm8k,10,0,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,69,69
gsm8k,10,1,stable_low_fpr,aggregate_only,low_support,True,0.02857142857142857,0.057971014492753624,0.0,0.0,70,69
gsm8k,10,2,stable_low_fpr,aggregate_only,low_support,True,0.06153846153846154,0.10294117647058823,0.0,0.0,65,68
gsm8k,10,3,stable_low_fpr,aggregate_only,low_support,True,0.058823529411764705,0.029411764705882353,0.0,0.0,68,68
gsm8k,10,4,stable_low_fpr,aggregate_only,low_support,True,0.0,0.029411764705882353,0.0,0.0,71,68
gsm8k,10,5,high_fp_risk,aggregate_only,low_support,False,0.11267605633802817,0.14492753623188406,0.0,0.09090909090909091,71,69
gsm8k,10,6,stable_low_fpr,aggregate_only,low_support,True,0.014705882352941176,0.0,0.0,0.0,68,69
gsm8k,10,7,stable_low_fpr,aggregate_only,low_support,True,0.04285714285714286,0.02857142857142857,0.0,0.0,70,70
gsm8k,11,0,stable_low_fpr,aggregate_only,low_support,True,0.0,0.014492753623188406,0.0,0.0,69,69
gsm8k,11,1,stable_low_fpr,aggregate_only,low_support,True,0.04411764705882353,0.014925373134328358,0.0,0.0,68,67
gsm8k,11,2,stable_low_fpr,aggregate_only,low_support,True,0.030303030303030304,0.03076923076923077,0.0,0.0,66,65
gsm8k,11,3,high_fp_risk,aggregate_only,low_support,False,0.04411764705882353,0.014925373134328358,0.08333333333333333,0.07692307692307693,68,67
gsm8k,11,4,data_insufficient,aggregate_only,low_support,False,0.14102564102564102,0.15,0.0,,78,80
gsm8k,11,5,stable_low_fpr,aggregate_only,low_support,True,0.04285714285714286,0.04285714285714286,0.0,0.0,70,70
gsm8k,11,6,high_fp_risk,aggregate_only,low_support,False,0.02857142857142857,0.0,0.4,0.36363636363636365,70,69
gsm8k,11,7,stable_low_fpr,aggregate_only,low_support,True,0.043478260869565216,0.014705882352941176,0.0,0.0,69,68
gsm8k,12,0,stable_low_fpr,aggregate_only,low_support,True,0.028169014084507043,0.041666666666666664,0.0,0.0,71,72
gsm8k,12,1,stable_low_fpr,aggregate_only,low_support,True,0.0625,0.07575757575757576,0.0,0.0,64,66
gsm8k,12,2,stable_low_fpr,aggregate_only,low_support,True,0.15942028985507245,0.1527777777777778,0.0,0.0,69,72
gsm8k,12,3,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,71
gsm8k,12,4,stable_low_fpr,aggregate_only,low_support,True,0.029411764705882353,0.043478260869565216,0.0,0.0,68,69
gsm8k,12,5,unstable_across_hardware,aggregate_only,low_support,False,0.03278688524590164,0.140625,0.0,0.0,61,64
gsm8k,12,6,stable_low_fpr,aggregate_only,low_support,True,0.14102564102564102,0.11392405063291139,0.0,0.0,78,79
gsm8k,12,7,high_fp_risk,aggregate_only,low_support,False,0.07462686567164178,0.058823529411764705,0.0,0.08333333333333333,67,68
gsm8k,13,0,stable_low_fpr,aggregate_only,low_support,True,0.05405405405405406,0.05405405405405406,0.0,0.0,74,74
gsm8k,13,1,high_fp_risk,aggregate_only,low_support,False,0.030303030303030304,0.029850746268656716,0.07142857142857142,0.0,66,67
gsm8k,13,2,stable_low_fpr,aggregate_only,low_support,True,0.05128205128205128,0.09090909090909091,0.0,0.0,78,77
gsm8k,13,3,stable_low_fpr,aggregate_only,low_support,True,0.11764705882352941,0.08823529411764706,0.0,0.0,68,68
gsm8k,13,4,stable_low_fpr,aggregate_only,low_support,True,0.0684931506849315,0.06756756756756757,0.0,0.0,73,74
gsm8k,13,5,stable_low_fpr,aggregate_only,low_support,True,0.1111111111111111,0.15625,0.0,0.0,63,64
gsm8k,13,6,stable_low_fpr,aggregate_only,low_support,True,0.04285714285714286,0.028985507246376812,0.0,0.0,70,69
gsm8k,13,7,stable_low_fpr,aggregate_only,low_support,True,0.04411764705882353,0.057971014492753624,0.0,0.0,68,69
gsm8k,14,0,stable_low_fpr,aggregate_only,low_support,True,0.014705882352941176,0.056338028169014086,0.0,0.0,68,71
gsm8k,14,1,high_fp_risk,aggregate_only,low_support,False,0.13636363636363635,0.13043478260869565,0.07142857142857142,0.09090909090909091,66,69
gsm8k,14,2,stable_low_fpr,aggregate_only,low_support,True,0.015151515151515152,0.0,0.0,0.0,66,69
gsm8k,14,3,high_fp_risk,aggregate_only,low_support,False,0.06153846153846154,0.04477611940298507,0.26666666666666666,0.3076923076923077,65,67
gsm8k,14,4,stable_low_fpr,aggregate_only,low_support,True,0.028985507246376812,0.014925373134328358,0.0,0.0,69,67
gsm8k,14,5,stable_low_fpr,aggregate_only,low_support,True,0.028985507246376812,0.0,0.0,0.0,69,67
gsm8k,14,6,high_fp_risk,aggregate_only,low_support,False,0.045454545454545456,0.07246376811594203,0.07142857142857142,0.0,66,69
gsm8k,14,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,69
gsm8k,15,0,high_fp_risk,aggregate_only,low_support,False,0.08823529411764706,0.06060606060606061,0.08333333333333333,0.07142857142857142,68,66
gsm8k,15,1,stable_low_fpr,aggregate_only,low_support,True,0.02531645569620253,0.02531645569620253,0.0,0.0,79,79
gsm8k,15,2,stable_low_fpr,aggregate_only,low_support,True,0.16417910447761194,0.12121212121212122,0.0,0.0,67,66
gsm8k,15,3,unstable_across_hardware,aggregate_only,low_support,False,0.078125,0.1875,0.0,0.0,64,64
gsm8k,15,4,stable_low_fpr,aggregate_only,low_support,True,0.14285714285714285,0.19117647058823528,0.0,0.0,63,68
gsm8k,15,5,stable_low_fpr,aggregate_only,low_support,True,0.029411764705882353,0.014492753623188406,0.0,0.0,68,69
gsm8k,15,6,high_fp_risk,aggregate_only,low_support,False,0.09523809523809523,0.046153846153846156,0.47058823529411764,0.5333333333333333,63,65
gsm8k,15,7,stable_low_fpr,aggregate_only,low_support,True,0.07575757575757576,0.07246376811594203,0.0,0.0,66,69
gsm8k,16,0,stable_low_fpr,aggregate_only,low_support,True,0.10294117647058823,0.078125,0.0,0.0,68,64
gsm8k,16,1,stable_low_fpr,aggregate_only,low_support,True,0.028985507246376812,0.014705882352941176,0.0,0.0,69,68
gsm8k,16,2,high_fp_risk,aggregate_only,low_support,False,0.09523809523809523,0.09090909090909091,0.058823529411764705,0.0,63,66
gsm8k,16,3,stable_low_fpr,aggregate_only,low_support,True,0.04285714285714286,0.057971014492753624,0.0,0.0,70,69
gsm8k,16,4,stable_low_fpr,aggregate_only,low_support,True,0.04285714285714286,0.0,0.0,0.0,70,70
gsm8k,16,5,high_fp_risk,aggregate_only,low_support,False,0.06060606060606061,0.08955223880597014,0.0,0.07692307692307693,66,67
gsm8k,16,6,stable_low_fpr,aggregate_only,low_support,True,0.057971014492753624,0.08823529411764706,0.0,0.0,69,68
gsm8k,16,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,70
gsm8k,17,0,stable_low_fpr,aggregate_only,low_support,True,0.058823529411764705,0.02857142857142857,0.0,0.0,68,70
gsm8k,17,1,stable_low_fpr,aggregate_only,low_support,True,0.02857142857142857,0.043478260869565216,0.0,0.0,70,69
gsm8k,17,2,stable_low_fpr,aggregate_only,low_support,True,0.16417910447761194,0.13043478260869565,0.0,0.0,67,69
gsm8k,17,3,stable_low_fpr,aggregate_only,low_support,True,0.0,0.014285714285714285,0.0,0.0,69,70
gsm8k,17,4,unstable_across_hardware,aggregate_only,low_support,False,0.24193548387096775,0.18333333333333332,0.0,0.0,62,60
gsm8k,17,5,stable_low_fpr,aggregate_only,low_support,True,0.07352941176470588,0.04285714285714286,0.0,0.0,68,70
gsm8k,17,6,stable_low_fpr,aggregate_only,low_support,True,0.04411764705882353,0.058823529411764705,0.0,0.0,68,68
gsm8k,17,7,stable_low_fpr,aggregate_only,low_support,True,0.057971014492753624,0.028985507246376812,0.0,0.0,69,69
gsm8k,18,0,stable_low_fpr,aggregate_only,low_support,True,0.0,0.014705882352941176,0.0,0.0,70,68
gsm8k,18,1,stable_low_fpr,aggregate_only,low_support,True,0.029411764705882353,0.0,0.0,0.0,68,66
gsm8k,18,2,stable_low_fpr,aggregate_only,low_support,True,0.04477611940298507,0.0,0.0,0.0,67,66
gsm8k,18,3,stable_low_fpr,aggregate_only,low_support,True,0.028985507246376812,0.0,0.0,0.0,69,68
gsm8k,18,4,stable_low_fpr,aggregate_only,low_support,True,0.18333333333333332,0.1724137931034483,0.0,0.0,60,58
gsm8k,18,5,stable_low_fpr,aggregate_only,low_support,True,0.04285714285714286,0.057971014492753624,0.0,0.0,70,69
gsm8k,18,6,stable_low_fpr,aggregate_only,low_support,True,0.029411764705882353,0.057971014492753624,0.0,0.0,68,69
gsm8k,18,7,stable_low_fpr,aggregate_only,low_support,True,0.05970149253731343,0.058823529411764705,0.0,0.0,67,68
gsm8k,19,0,unstable_across_hardware,aggregate_only,low_support,False,0.0,0.07352941176470588,0.0,0.0,67,68
gsm8k,19,1,unstable_across_hardware,aggregate_only,low_support,False,0.07352941176470588,0.014705882352941176,0.0,0.0,68,68
gsm8k,19,2,stable_low_fpr,aggregate_only,low_support,True,0.07352941176470588,0.043478260869565216,0.0,0.0,68,69
gsm8k,19,3,stable_low_fpr,aggregate_only,low_support,True,0.078125,0.06153846153846154,0.0,0.0,64,65
gsm8k,19,4,unstable_across_hardware,aggregate_only,low_support,False,0.08955223880597014,0.14705882352941177,0.0,0.0,67,68
gsm8k,19,5,high_fp_risk,aggregate_only,low_support,False,0.12121212121212122,0.10144927536231885,0.07142857142857142,0.09090909090909091,66,69
gsm8k,19,6,stable_low_fpr,aggregate_only,low_support,True,0.12307692307692308,0.12698412698412698,0.0,0.0,65,63
gsm8k,19,7,stable_low_fpr,aggregate_only,low_support,True,0.02857142857142857,0.02857142857142857,0.0,0.0,70,70
gsm8k,2,0,unstable_across_hardware,aggregate_only,low_support,False,0.1774193548387097,0.06349206349206349,0.0,0.0,62,63
gsm8k,2,1,stable_low_fpr,aggregate_only,low_support,True,0.029850746268656716,0.028985507246376812,0.0,0.0,67,69
gsm8k,2,2,stable_low_fpr,aggregate_only,low_support,True,0.1111111111111111,0.13846153846153847,0.0,0.0,63,65
gsm8k,2,3,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,70
gsm8k,2,4,stable_low_fpr,aggregate_only,low_support,True,0.18461538461538463,0.15942028985507245,0.0,0.0,65,69
gsm8k,2,5,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,70
gsm8k,2,6,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,70
gsm8k,2,7,stable_low_fpr,aggregate_only,low_support,True,0.04477611940298507,0.07692307692307693,0.0,0.0,67,65
gsm8k,20,0,stable_low_fpr,aggregate_only,low_support,True,0.029411764705882353,0.07352941176470588,0.0,0.0,68,68
gsm8k,20,1,stable_low_fpr,aggregate_only,low_support,True,0.09230769230769231,0.12307692307692308,0.0,0.0,65,65
gsm8k,20,2,unstable_across_hardware,aggregate_only,low_support,False,0.11764705882352941,0.014492753623188406,0.0,0.0,68,69
gsm8k,20,3,stable_low_fpr,aggregate_only,low_support,True,0.043478260869565216,0.07246376811594203,0.0,0.0,69,69
gsm8k,20,4,stable_low_fpr,aggregate_only,low_support,True,0.04285714285714286,0.0,0.0,0.0,70,70
gsm8k,20,5,unstable_across_hardware,aggregate_only,low_support,False,0.12121212121212122,0.19402985074626866,0.0,0.0,66,67
gsm8k,20,6,stable_low_fpr,aggregate_only,low_support,True,0.04477611940298507,0.04411764705882353,0.0,0.0,67,68
gsm8k,20,7,stable_low_fpr,aggregate_only,low_support,True,0.09090909090909091,0.08695652173913043,0.0,0.0,66,69
gsm8k,21,0,stable_low_fpr,aggregate_only,low_support,True,0.057971014492753624,0.09230769230769231,0.0,0.0,69,65
gsm8k,21,1,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,70
gsm8k,21,2,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,69
gsm8k,21,3,stable_low_fpr,aggregate_only,low_support,True,0.08955223880597014,0.05970149253731343,0.0,0.0,67,67
gsm8k,21,4,stable_low_fpr,aggregate_only,low_support,True,0.014285714285714285,0.0,0.0,0.0,70,68
gsm8k,21,5,stable_low_fpr,aggregate_only,low_support,True,0.15873015873015872,0.2,0.0,0.0,63,65
gsm8k,21,6,stable_low_fpr,aggregate_only,low_support,True,0.14705882352941177,0.12121212121212122,0.0,0.0,68,66
gsm8k,21,7,unstable_across_hardware,aggregate_only,low_support,False,0.07462686567164178,0.13846153846153847,0.0,0.0,67,65
gsm8k,22,0,stable_low_fpr,aggregate_only,low_support,True,0.21311475409836064,0.16363636363636364,0.0,0.04,61,55
gsm8k,22,1,stable_low_fpr,aggregate_only,low_support,True,0.043478260869565216,0.05714285714285714,0.0,0.0,69,70
gsm8k,22,2,stable_low_fpr,aggregate_only,low_support,True,0.08955223880597014,0.09090909090909091,0.0,0.0,67,66
gsm8k,22,3,stable_low_fpr,aggregate_only,low_support,True,0.140625,0.13846153846153847,0.0,0.0,64,65
gsm8k,22,4,unstable_across_hardware,aggregate_only,low_support,False,0.15384615384615385,0.030303030303030304,0.0,0.0,65,66
gsm8k,22,5,stable_low_fpr,aggregate_only,low_support,True,0.07352941176470588,0.029411764705882353,0.0,0.0,68,68
gsm8k,22,6,stable_low_fpr,aggregate_only,low_support,True,0.043478260869565216,0.029850746268656716,0.0,0.0,69,67
gsm8k,22,7,unstable_across_hardware,aggregate_only,low_support,False,0.19117647058823528,0.08196721311475409,0.0,0.0,68,61
gsm8k,23,0,stable_low_fpr,aggregate_only,low_support,True,0.014925373134328358,0.014492753623188406,0.0,0.0,67,69
gsm8k,23,1,unstable_across_hardware,aggregate_only,low_support,False,0.029411764705882353,0.08823529411764706,0.0,0.0,68,68
gsm8k,23,2,high_fp_risk,aggregate_only,low_support,False,0.014705882352941176,0.04477611940298507,0.08333333333333333,0.0,68,67
gsm8k,23,3,high_fp_risk,aggregate_only,low_support,False,0.16923076923076924,0.14285714285714285,0.0,0.058823529411764705,65,63
gsm8k,23,4,stable_low_fpr,aggregate_only,low_support,True,0.09230769230769231,0.08064516129032258,0.0,0.0,65,62
