task,layer,kv_head,v100_fnr,gpu4090_fnr,v100_fpr,gpu4090_fpr,v100_accepted_fraction,gpu4090_accepted_fraction,v100_fn_count,gpu4090_fn_count,v100_fp_count,gpu4090_fp_count,v100_positive_support,gpu4090_positive_support,v100_negative_support,gpu4090_negative_support,fnr_abs_diff,fpr_abs_diff,accepted_fraction_abs_diff,fn_count_abs_diff,cross_hardware_consistent,support_label,fnr_stability_label,label,readiness,high_fnr_rank,low_risk_rank,rank_score
passage_retrieval_zh,10,6,0.19230769230769232,0.1282051282051282,0.0,0.05555555555555555,0.65625,0.71875,15,10,0,1,78,78,18,18,0.06410256410256412,0.05555555555555555,0.0625,5,False,low_support,unstable,high_fp_risk,aggregate_only,1286,1333,"(0, -1, 0.1282051282051282, 25)"
passage_retrieval_en,11,4,0.1276595744680851,0.13541666666666666,0.0,,0.8541666666666666,0.8645833333333334,12,13,0,0,94,96,2,0,0.007757092198581561,0.0,0.01041666666666674,1,False,low_support,unstable,data_insufficient,aggregate_only,1287,1525,"(0, -1, 0.1276595744680851, 25)"
passage_retrieval_zh,11,4,0.1276595744680851,0.12631578947368421,0.5,0.0,0.8645833333333334,0.8645833333333334,12,12,1,0,94,95,2,1,0.0013437849944008817,0.5,0.0,0,False,low_support,unstable,high_fp_risk,aggregate_only,1288,1509,"(0, -1, 0.12631578947368421, 24)"
passage_retrieval_zh,6,6,0.1927710843373494,0.125,0.0,0.0,0.6979166666666666,0.7291666666666666,16,10,0,0,83,80,13,16,0.06777108433734941,0.0,0.03125,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1289,1220,"(0, -1, 0.125, 26)"
passage_retrieval_zh,1,6,0.18421052631578946,0.125,0.0,0.0,0.6458333333333334,0.65625,14,9,0,0,76,72,20,24,0.05921052631578946,0.0,0.01041666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1290,1180,"(0, -1, 0.125, 23)"
samsum,1,6,0.16455696202531644,0.125,0.0,0.0625,0.6875,0.7395833333333334,13,10,0,1,79,80,17,16,0.039556962025316444,0.0625,0.05208333333333337,3,False,low_support,unstable,high_fp_risk,aggregate_only,1291,1360,"(0, -1, 0.125, 23)"
samsum,3,7,0.13157894736842105,0.12345679012345678,0.05,0.0,0.6979166666666666,0.7395833333333334,10,10,1,0,76,81,20,15,0.008122157244964262,0.05,0.04166666666666674,0,False,low_support,unstable,high_fp_risk,aggregate_only,1292,1312,"(0, -1, 0.12345679012345678, 20)"
hotpotqa,6,6,0.24050632911392406,0.1232876712328767,0.0,0.0,0.625,0.6666666666666666,19,9,0,0,79,73,17,23,0.11721865788104735,0.0,0.04166666666666663,10,False,low_support,unstable,unstable_across_hardware,aggregate_only,1293,1174,"(0, -1, 0.1232876712328767, 28)"
passage_retrieval_zh,26,4,0.2465753424657534,0.1232876712328767,0.0,0.0,0.5729166666666666,0.6666666666666666,18,9,0,0,73,73,23,23,0.1232876712328767,0.0,0.09375,9,False,low_support,unstable,unstable_across_hardware,aggregate_only,1294,1157,"(0, -1, 0.1232876712328767, 27)"
dureader,28,6,0.2,0.12195121951219512,0.0,0.0,0.6666666666666666,0.75,16,10,0,0,80,82,16,14,0.07804878048780489,0.0,0.08333333333333337,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1295,1216,"(0, -1, 0.12195121951219512, 26)"
passage_retrieval_en,26,2,0.12195121951219512,0.12658227848101267,0.07142857142857142,0.0,0.7604166666666666,0.71875,10,10,1,0,82,79,14,17,0.004631058968817547,0.07142857142857142,0.04166666666666663,0,False,low_support,unstable,high_fp_risk,aggregate_only,1296,1392,"(0, -1, 0.12195121951219512, 20)"
hotpotqa,21,0,0.2727272727272727,0.12162162162162163,0.0,0.0,0.5833333333333334,0.6770833333333334,21,9,0,0,77,74,19,22,0.15110565110565108,0.0,0.09375,12,False,low_support,unstable,unstable_across_hardware,aggregate_only,1297,1169,"(0, -1, 0.12162162162162163, 30)"
gsm8k,20,5,0.12121212121212122,0.19402985074626866,0.0,0.0,0.725,0.675,8,13,0,0,66,67,14,13,0.07281772953414745,0.0,0.04999999999999993,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1298,1212,"(0, -1, 0.12121212121212122, 21)"
passage_retrieval_zh,8,7,0.14285714285714285,0.12048192771084337,0.08333333333333333,0.07692307692307693,0.7604166666666666,0.7708333333333334,12,10,1,1,84,83,12,13,0.022375215146299476,0.006410256410256401,0.01041666666666674,2,False,low_support,unstable,high_fp_risk,aggregate_only,1299,1481,"(0, -1, 0.12048192771084337, 22)"
dureader,28,2,0.12987012987012986,0.11904761904761904,0.05263157894736842,0.0,0.7083333333333334,0.7708333333333334,10,10,1,0,77,84,19,12,0.010822510822510817,0.05263157894736842,0.0625,0,False,low_support,unstable,high_fp_risk,aggregate_only,1300,1325,"(0, -1, 0.11904761904761904, 20)"
dureader,19,1,0.2702702702702703,0.11842105263157894,0.0,0.0,0.5625,0.6979166666666666,20,9,0,0,74,76,22,20,0.15184921763869136,0.0,0.13541666666666663,11,False,low_support,unstable,unstable_across_hardware,aggregate_only,1301,1165,"(0, -1, 0.11842105263157894, 29)"
dureader,20,3,0.18181818181818182,0.11842105263157894,0.0,0.0,0.65625,0.6979166666666666,14,9,0,0,77,76,19,20,0.06339712918660288,0.0,0.04166666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1302,1195,"(0, -1, 0.11842105263157894, 23)"
dureader,25,4,0.1875,0.11688311688311688,0.0,0.0,0.6770833333333334,0.7083333333333334,15,9,0,0,80,77,16,19,0.07061688311688312,0.0,0.03125,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1303,1209,"(0, -1, 0.11688311688311688, 24)"
passage_retrieval_zh,29,5,0.11688311688311688,0.18181818181818182,0.0,0.0,0.7083333333333334,0.65625,9,14,0,0,77,77,19,19,0.06493506493506494,0.0,0.05208333333333337,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1304,1201,"(0, -1, 0.11688311688311688, 23)"
dureader,23,4,0.19230769230769232,0.11538461538461539,0.0,0.0,0.65625,0.71875,15,9,0,0,78,78,18,18,0.07692307692307693,0.0,0.0625,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1305,1204,"(0, -1, 0.11538461538461539, 24)"
hotpotqa,30,2,0.11538461538461539,0.18181818181818182,0.0,0.0,0.71875,0.65625,9,14,0,0,78,77,18,19,0.06643356643356643,0.0,0.0625,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1306,1205,"(0, -1, 0.11538461538461539, 23)"
dureader,10,6,0.136986301369863,0.11538461538461539,0.0,0.05555555555555555,0.65625,0.7291666666666666,10,9,0,1,73,78,23,18,0.021601685985247615,0.05555555555555555,0.07291666666666663,1,False,low_support,unstable,high_fp_risk,aggregate_only,1307,1334,"(0, -1, 0.11538461538461539, 19)"
samsum,30,5,0.11842105263157894,0.11538461538461539,0.05,0.05555555555555555,0.7083333333333334,0.7291666666666666,9,9,1,1,76,78,20,18,0.0030364372469635498,0.00555555555555555,0.02083333333333326,0,False,low_support,unstable,high_fp_risk,aggregate_only,1308,1449,"(0, -1, 0.11538461538461539, 18)"
passage_retrieval_zh,20,3,0.189873417721519,0.11392405063291139,0.058823529411764705,0.058823529411764705,0.6770833333333334,0.7395833333333334,15,9,1,1,79,79,17,17,0.07594936708860761,0.0,0.0625,6,False,low_support,unstable,high_fp_risk,aggregate_only,1309,1458,"(0, -1, 0.11392405063291139, 24)"
samsum,22,5,0.14814814814814814,0.11392405063291139,0.06666666666666667,0.0,0.7291666666666666,0.7291666666666666,12,9,1,0,81,79,15,17,0.03422409751523675,0.06666666666666667,0.0,3,False,low_support,unstable,high_fp_risk,aggregate_only,1310,1370,"(0, -1, 0.11392405063291139, 21)"
dureader,11,3,0.11392405063291139,0.13414634146341464,0.29411764705882354,0.42857142857142855,0.78125,0.8020833333333334,9,11,5,6,79,82,17,14,0.020222290830503253,0.134453781512605,0.02083333333333337,2,False,low_support,unstable,high_fp_risk,aggregate_only,1311,1517,"(0, -1, 0.11392405063291139, 20)"
hotpotqa,30,5,0.11267605633802817,0.17567567567567569,0.04,0.0,0.6666666666666666,0.6354166666666666,8,13,1,0,71,74,25,22,0.06299961933764751,0.04,0.03125,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1312,1290,"(0, -1, 0.11267605633802817, 21)"
gsm8k,10,5,0.11267605633802817,0.14492753623188406,0.0,0.09090909090909091,0.7875,0.75,8,10,0,1,71,69,9,11,0.03225147989385589,0.09090909090909091,0.03749999999999998,2,False,low_support,unstable,high_fp_risk,aggregate_only,1313,1427,"(0, -1, 0.11267605633802817, 18)"
passage_retrieval_en,13,6,0.18292682926829268,0.1125,0.0,0.0625,0.6979166666666666,0.75,15,9,0,1,82,80,14,16,0.07042682926829268,0.0625,0.05208333333333337,6,False,low_support,unstable,high_fp_risk,aggregate_only,1314,1361,"(0, -1, 0.1125, 24)"
passage_retrieval_zh,28,6,0.17073170731707318,0.1125,0.0,0.0,0.7083333333333334,0.7395833333333334,14,9,0,0,82,80,14,16,0.05823170731707318,0.0,0.03125,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1315,1226,"(0, -1, 0.1125, 23)"
passage_retrieval_en,4,4,0.1125,0.11392405063291139,0.0,0.058823529411764705,0.7395833333333334,0.7395833333333334,9,9,0,1,80,79,16,17,0.0014240506329113861,0.058823529411764705,0.0,0,False,low_support,unstable,high_fp_risk,aggregate_only,1316,1348,"(0, -1, 0.1125, 18)"
hotpotqa,18,6,0.1111111111111111,0.18518518518518517,0.0,0.0,0.6666666666666666,0.6875,8,15,0,0,72,81,24,15,0.07407407407407407,0.0,0.02083333333333337,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1317,1196,"(0, -1, 0.1111111111111111, 23)"
samsum,13,1,0.1111111111111111,0.17105263157894737,0.0,0.0,0.6666666666666666,0.65625,8,13,0,0,72,76,24,20,0.05994152046783627,0.0,0.01041666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1318,1187,"(0, -1, 0.1111111111111111, 21)"
samsum,18,6,0.12987012987012986,0.1111111111111111,0.10526315789473684,0.041666666666666664,0.71875,0.6770833333333334,10,8,2,1,77,72,19,24,0.018759018759018753,0.06359649122807018,0.04166666666666663,2,False,low_support,unstable,high_fp_risk,aggregate_only,1319,1475,"(0, -1, 0.1111111111111111, 18)"
passage_retrieval_zh,11,5,0.14666666666666667,0.10810810810810811,0.09523809523809523,0.045454545454545456,0.6875,0.6979166666666666,11,8,2,1,75,74,21,22,0.03855855855855855,0.04978354978354978,0.01041666666666663,3,False,low_support,unstable,high_fp_risk,aggregate_only,1320,1473,"(0, -1, 0.10810810810810811, 19)"
dureader,15,0,0.16666666666666666,0.10666666666666667,0.0,0.047619047619047616,0.6770833333333334,0.7083333333333334,13,8,0,1,78,75,18,21,0.059999999999999984,0.047619047619047616,0.03125,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1321,1302,"(0, -1, 0.10666666666666667, 21)"
gsm8k,27,4,0.10606060606060606,0.11594202898550725,0.07142857142857142,0.0,0.75,0.7625,7,8,1,0,66,69,14,11,0.009881422924901184,0.07142857142857142,0.012499999999999956,1,False,low_support,unstable,high_fp_risk,aggregate_only,1322,1394,"(0, -1, 0.10606060606060606, 15)"
samsum,8,2,0.1566265060240964,0.10588235294117647,0.0,0.0,0.7291666666666666,0.7916666666666666,13,9,0,0,83,85,13,11,0.05074415308291992,0.0,0.0625,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1323,1251,"(0, -1, 0.10588235294117647, 22)"
passage_retrieval_en,9,5,0.10526315789473684,0.18181818181818182,0.05,0.0,0.71875,0.65625,8,14,1,0,76,77,20,19,0.07655502392344499,0.05,0.0625,6,False,low_support,unstable,high_fp_risk,aggregate_only,1324,1310,"(0, -1, 0.10526315789473684, 22)"
samsum,24,1,0.1038961038961039,0.18181818181818182,0.0,0.0,0.71875,0.65625,8,14,0,0,77,77,19,19,0.07792207792207792,0.0,0.0625,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1325,1206,"(0, -1, 0.1038961038961039, 22)"
samsum,31,5,0.1038961038961039,0.1506849315068493,0.05263157894736842,0.043478260869565216,0.7291666666666666,0.65625,8,11,1,1,77,73,19,23,0.046788827610745404,0.009153318077803202,0.07291666666666663,3,False,low_support,unstable,high_fp_risk,aggregate_only,1326,1434,"(0, -1, 0.1038961038961039, 19)"
hotpotqa,11,5,0.10810810810810811,0.10294117647058823,0.0,0.07142857142857142,0.6875,0.65625,8,7,0,2,74,68,22,28,0.005166931637519884,0.07142857142857142,0.03125,1,False,low_support,unstable,high_fp_risk,aggregate_only,1327,1390,"(0, -1, 0.10294117647058823, 15)"
passage_retrieval_zh,19,0,0.19753086419753085,0.10256410256410256,0.0,0.05555555555555555,0.6770833333333334,0.7395833333333334,16,8,0,1,81,78,15,18,0.09496676163342829,0.05555555555555555,0.0625,8,False,low_support,unstable,high_fp_risk,aggregate_only,1328,1335,"(0, -1, 0.10256410256410256, 24)"
gsm8k,19,5,0.12121212121212122,0.10144927536231885,0.07142857142857142,0.09090909090909091,0.7375,0.7875,8,7,1,1,66,69,14,11,0.01976284584980237,0.019480519480519487,0.04999999999999993,1,False,low_support,unstable,high_fp_risk,aggregate_only,1329,1485,"(0, -1, 0.10144927536231885, 15)"
hotpotqa,11,1,0.1375,0.10126582278481013,0.0,0.058823529411764705,0.71875,0.75,11,8,0,1,80,79,16,17,0.036234177215189886,0.058823529411764705,0.03125,3,False,low_support,unstable,high_fp_risk,aggregate_only,1330,1346,"(0, -1, 0.10126582278481013, 19)"
hotpotqa,14,3,0.10126582278481013,0.12987012987012986,0.29411764705882354,0.2631578947368421,0.7916666666666666,0.75,8,10,5,5,79,77,17,19,0.028604307085319733,0.03095975232198145,0.04166666666666663,2,False,low_support,unstable,high_fp_risk,aggregate_only,1331,1510,"(0, -1, 0.10126582278481013, 18)"
dureader,13,0,0.1,0.15384615384615385,0.0,0.0,0.84375,0.8020833333333334,9,14,0,0,90,91,6,5,0.05384615384615385,0.0,0.04166666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1332,1284,"(0, -1, 0.1, 23)"
passage_retrieval_zh,27,6,0.1,0.20512820512820512,0.0,0.0,0.65625,0.6458333333333334,7,16,0,0,70,78,26,18,0.10512820512820512,0.0,0.01041666666666663,9,False,low_support,unstable,unstable_across_hardware,aggregate_only,1333,1181,"(0, -1, 0.1, 23)"
passage_retrieval_en,14,5,0.14102564102564102,0.1,0.05555555555555555,0.0625,0.7083333333333334,0.7604166666666666,11,8,1,1,78,80,18,16,0.04102564102564102,0.0069444444444444475,0.05208333333333326,3,False,low_support,unstable,high_fp_risk,aggregate_only,1334,1459,"(0, -1, 0.1, 19)"
passage_retrieval_zh,0,0,0.1,0.10227272727272728,0.6666666666666666,0.625,0.8854166666666666,0.875,9,9,4,5,90,88,6,8,0.0022727272727272735,0.04166666666666663,0.01041666666666663,0,False,low_support,unstable,high_fp_risk,aggregate_only,1335,1533,"(0, -1, 0.1, 18)"
dureader,6,2,0.13953488372093023,0.0989010989010989,0.1,0.0,0.78125,0.8541666666666666,12,9,1,0,86,91,10,5,0.040633784819831334,0.1,0.07291666666666663,3,False,low_support,unstable,high_fp_risk,aggregate_only,1336,1442,"(0, -1, 0.0989010989010989, 21)"
samsum,14,7,0.13580246913580246,0.09876543209876543,0.0,0.06666666666666667,0.7291666666666666,0.7708333333333334,11,8,0,1,81,81,15,15,0.037037037037037035,0.06666666666666667,0.04166666666666674,3,False,low_support,unstable,high_fp_risk,aggregate_only,1337,1374,"(0, -1, 0.09876543209876543, 19)"
passage_retrieval_en,14,7,0.09876543209876543,0.1111111111111111,0.06666666666666667,0.0,0.7708333333333334,0.75,8,9,1,0,81,81,15,15,0.012345679012345678,0.06666666666666667,0.02083333333333337,1,False,low_support,unstable,high_fp_risk,aggregate_only,1338,1375,"(0, -1, 0.09876543209876543, 17)"
hotpotqa,26,4,0.09859154929577464,0.18181818181818182,0.0,0.0,0.6666666666666666,0.65625,7,14,0,0,71,77,25,19,0.08322663252240718,0.0,0.01041666666666663,7,False,low_support,unstable,unstable_across_hardware,aggregate_only,1339,1188,"(0, -1, 0.09859154929577464, 21)"
passage_retrieval_zh,8,2,0.0975609756097561,0.16091954022988506,0.0,0.0,0.7708333333333334,0.7604166666666666,8,14,0,0,82,87,14,9,0.06335856462012895,0.0,0.01041666666666674,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1340,1258,"(0, -1, 0.0975609756097561, 22)"
hotpotqa,13,4,0.09523809523809523,0.13636363636363635,0.08333333333333333,0.0,0.8020833333333334,0.7916666666666666,8,12,1,0,84,88,12,8,0.04112554112554112,0.08333333333333333,0.01041666666666674,4,False,low_support,unstable,high_fp_risk,aggregate_only,1341,1420,"(0, -1, 0.09523809523809523, 20)"
passage_retrieval_en,22,1,0.10975609756097561,0.09523809523809523,0.07142857142857142,0.0,0.7708333333333334,0.7916666666666666,9,8,1,0,82,84,14,12,0.014518002322880377,0.07142857142857142,0.02083333333333326,1,False,low_support,unstable,high_fp_risk,aggregate_only,1342,1395,"(0, -1, 0.09523809523809523, 17)"
passage_retrieval_en,16,4,0.0945945945945946,0.1643835616438356,0.045454545454545456,0.0,0.7083333333333334,0.6354166666666666,7,12,1,0,74,73,22,23,0.06978896704924101,0.045454545454545456,0.07291666666666674,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1343,1298,"(0, -1, 0.0945945945945946, 19)"
dureader,17,4,0.16216216216216217,0.09333333333333334,0.0,0.0,0.6458333333333334,0.7083333333333334,12,7,0,0,74,75,22,21,0.06882882882882883,0.0,0.0625,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1344,1197,"(0, -1, 0.09333333333333334, 19)"
dureader,20,5,0.1506849315068493,0.09333333333333334,0.0,0.0,0.6458333333333334,0.7083333333333334,11,7,0,0,73,75,23,21,0.05735159817351597,0.0,0.0625,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1345,1198,"(0, -1, 0.09333333333333334, 18)"
passage_retrieval_en,27,6,0.14666666666666667,0.09333333333333334,0.0,0.0,0.6666666666666666,0.7083333333333334,11,7,0,0,75,75,21,21,0.05333333333333333,0.0,0.04166666666666674,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1346,1207,"(0, -1, 0.09333333333333334, 18)"
gsm8k,3,3,0.1323529411764706,0.09230769230769231,0.0,0.06666666666666667,0.7375,0.75,9,6,0,1,68,65,12,15,0.04004524886877828,0.06666666666666667,0.012499999999999956,3,False,low_support,unstable,high_fp_risk,aggregate_only,1347,1371,"(0, -1, 0.09230769230769231, 15)"
passage_retrieval_zh,25,4,0.09210526315789473,0.15384615384615385,0.0,0.0,0.71875,0.6875,7,12,0,0,76,78,20,18,0.06174089068825912,0.0,0.03125,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1348,1213,"(0, -1, 0.09210526315789473, 19)"
samsum,5,0,0.09090909090909091,0.12195121951219512,0.05263157894736842,0.0,0.7395833333333334,0.75,7,10,1,0,77,82,19,14,0.031042128603104208,0.05263157894736842,0.01041666666666663,3,False,low_support,unstable,high_fp_risk,aggregate_only,1349,1326,"(0, -1, 0.09090909090909091, 17)"
samsum,11,3,0.10666666666666667,0.09090909090909091,0.19047619047619047,0.10526315789473684,0.7395833333333334,0.75,8,7,4,2,75,77,21,19,0.015757575757575762,0.08521303258145363,0.01041666666666663,1,False,low_support,unstable,high_fp_risk,aggregate_only,1350,1499,"(0, -1, 0.09090909090909091, 15)"
gsm8k,16,2,0.09523809523809523,0.09090909090909091,0.058823529411764705,0.0,0.725,0.75,6,6,1,0,63,66,17,14,0.004329004329004321,0.058823529411764705,0.025000000000000022,0,False,low_support,unstable,high_fp_risk,aggregate_only,1351,1347,"(0, -1, 0.09090909090909091, 12)"
gsm8k,8,4,0.09090909090909091,0.09836065573770492,0.07142857142857142,0.05263157894736842,0.7625,0.7,6,6,1,1,66,61,14,19,0.007451564828614005,0.018796992481203006,0.0625,0,False,low_support,unstable,high_fp_risk,aggregate_only,1352,1464,"(0, -1, 0.09090909090909091, 12)"
gsm8k,19,4,0.08955223880597014,0.14705882352941177,0.0,0.0,0.7625,0.725,6,10,0,0,67,68,13,12,0.057506584723441626,0.0,0.03749999999999998,4,False,low_support,unstable,unstable_across_hardware,aggregate_only,1353,1239,"(0, -1, 0.08955223880597014, 16)"
passage_retrieval_en,17,2,0.08860759493670886,0.15789473684210525,0.0,0.05,0.75,0.6770833333333334,7,12,0,1,79,76,17,20,0.0692871419053964,0.05,0.07291666666666663,5,False,low_support,unstable,high_fp_risk,aggregate_only,1354,1311,"(0, -1, 0.08860759493670886, 19)"
gsm8k,30,0,0.16176470588235295,0.08823529411764706,0.0,0.0,0.7125,0.775,11,6,0,0,68,68,12,12,0.07352941176470588,0.0,0.0625,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1355,1240,"(0, -1, 0.08823529411764706, 17)"
passage_retrieval_zh,29,3,0.0875,0.16049382716049382,0.0,0.0,0.7604166666666666,0.7083333333333334,7,13,0,0,80,81,16,15,0.07299382716049382,0.0,0.05208333333333326,6,False,low_support,unstable,unstable_across_hardware,aggregate_only,1356,1232,"(0, -1, 0.0875, 20)"
hotpotqa,7,3,0.0875,0.15384615384615385,0.0,0.0,0.7604166666666666,0.6875,7,12,0,0,80,78,16,18,0.06634615384615386,0.0,0.07291666666666663,5,False,low_support,unstable,unstable_across_hardware,aggregate_only,1357,1225,"(0, -1, 0.0875, 19)"
