hardware,task,layer,kv_head,true_positive,true_negative,false_positive,false_negative,total,candidate_count,accepted_count,positive_support,negative_support,micro_fpr,micro_fnr,precision_micro,recall_micro,acceptance_micro
v100,passage_retrieval_en,24,2,59,22,0,15,96,96,59,74,22,0.0,0.20270270270270271,1.0,0.7972972972972973,0.6145833333333334
v100,passage_retrieval_en,24,3,69,15,0,12,96,96,69,81,15,0.0,0.14814814814814814,1.0,0.8518518518518519,0.71875
v100,passage_retrieval_en,24,4,27,36,0,33,96,96,27,60,36,0.0,0.55,1.0,0.45,0.28125
v100,passage_retrieval_en,24,5,43,28,0,25,96,96,43,68,28,0.0,0.36764705882352944,1.0,0.6323529411764706,0.4479166666666667
v100,passage_retrieval_en,24,6,71,20,0,5,96,96,71,76,20,0.0,0.06578947368421052,1.0,0.9342105263157895,0.7395833333333334
v100,passage_retrieval_en,24,7,79,14,0,3,96,96,79,82,14,0.0,0.036585365853658534,1.0,0.9634146341463414,0.8229166666666666
v100,passage_retrieval_en,25,0,62,17,2,15,96,96,64,77,19,0.10526315789473684,0.19480519480519481,0.96875,0.8051948051948052,0.6666666666666666
v100,passage_retrieval_en,25,1,38,30,0,28,96,96,38,66,30,0.0,0.42424242424242425,1.0,0.5757575757575758,0.3958333333333333
v100,passage_retrieval_en,25,2,66,24,0,6,96,96,66,72,24,0.0,0.08333333333333333,1.0,0.9166666666666666,0.6875
v100,passage_retrieval_en,25,3,51,22,1,22,96,96,52,73,23,0.043478260869565216,0.3013698630136986,0.9807692307692307,0.6986301369863014,0.5416666666666666
v100,passage_retrieval_en,25,4,61,22,0,13,96,96,61,74,22,0.0,0.17567567567567569,1.0,0.8243243243243243,0.6354166666666666
v100,passage_retrieval_en,25,5,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
v100,passage_retrieval_en,25,6,48,28,0,20,96,96,48,68,28,0.0,0.29411764705882354,1.0,0.7058823529411765,0.5
v100,passage_retrieval_en,25,7,61,21,0,14,96,96,61,75,21,0.0,0.18666666666666668,1.0,0.8133333333333334,0.6354166666666666
v100,passage_retrieval_en,26,0,81,13,0,2,96,96,81,83,13,0.0,0.024096385542168676,1.0,0.9759036144578314,0.84375
v100,passage_retrieval_en,26,1,55,20,0,21,96,96,55,76,20,0.0,0.27631578947368424,1.0,0.7236842105263158,0.5729166666666666
v100,passage_retrieval_en,26,2,72,13,1,10,96,96,73,82,14,0.07142857142857142,0.12195121951219512,0.9863013698630136,0.8780487804878049,0.7604166666666666
v100,passage_retrieval_en,26,3,66,18,0,12,96,96,66,78,18,0.0,0.15384615384615385,1.0,0.8461538461538461,0.6875
v100,passage_retrieval_en,26,4,63,18,1,14,96,96,64,77,19,0.05263157894736842,0.18181818181818182,0.984375,0.8181818181818182,0.6666666666666666
v100,passage_retrieval_en,26,5,52,28,0,16,96,96,52,68,28,0.0,0.23529411764705882,1.0,0.7647058823529411,0.5416666666666666
v100,passage_retrieval_en,26,6,44,27,1,24,96,96,45,68,28,0.03571428571428571,0.35294117647058826,0.9777777777777777,0.6470588235294118,0.46875
v100,passage_retrieval_en,26,7,25,37,0,34,96,96,25,59,37,0.0,0.576271186440678,1.0,0.423728813559322,0.2604166666666667
v100,passage_retrieval_en,27,0,43,28,0,25,96,96,43,68,28,0.0,0.36764705882352944,1.0,0.6323529411764706,0.4479166666666667
v100,passage_retrieval_en,27,1,40,32,0,24,96,96,40,64,32,0.0,0.375,1.0,0.625,0.4166666666666667
v100,passage_retrieval_en,27,2,64,14,0,18,96,96,64,82,14,0.0,0.21951219512195122,1.0,0.7804878048780488,0.6666666666666666
v100,passage_retrieval_en,27,3,78,13,0,5,96,96,78,83,13,0.0,0.060240963855421686,1.0,0.9397590361445783,0.8125
v100,passage_retrieval_en,27,4,65,24,1,6,96,96,66,71,25,0.04,0.08450704225352113,0.9848484848484849,0.9154929577464789,0.6875
v100,passage_retrieval_en,27,5,32,31,0,33,96,96,32,65,31,0.0,0.5076923076923077,1.0,0.49230769230769234,0.3333333333333333
v100,passage_retrieval_en,27,6,64,21,0,11,96,96,64,75,21,0.0,0.14666666666666667,1.0,0.8533333333333334,0.6666666666666666
v100,passage_retrieval_en,27,7,81,12,0,3,96,96,81,84,12,0.0,0.03571428571428571,1.0,0.9642857142857143,0.84375
v100,passage_retrieval_en,28,0,43,27,0,26,96,96,43,69,27,0.0,0.37681159420289856,1.0,0.6231884057971014,0.4479166666666667
v100,passage_retrieval_en,28,1,69,16,0,11,96,96,69,80,16,0.0,0.1375,1.0,0.8625,0.71875
v100,passage_retrieval_en,28,2,57,22,0,17,96,96,57,74,22,0.0,0.22972972972972974,1.0,0.7702702702702703,0.59375
v100,passage_retrieval_en,28,3,60,17,0,19,96,96,60,79,17,0.0,0.24050632911392406,1.0,0.759493670886076,0.625
v100,passage_retrieval_en,28,4,50,21,1,24,96,96,51,74,22,0.045454545454545456,0.32432432432432434,0.9803921568627451,0.6756756756756757,0.53125
v100,passage_retrieval_en,28,5,48,27,0,21,96,96,48,69,27,0.0,0.30434782608695654,1.0,0.6956521739130435,0.5
v100,passage_retrieval_en,28,6,69,17,0,10,96,96,69,79,17,0.0,0.12658227848101267,1.0,0.8734177215189873,0.71875
v100,passage_retrieval_en,28,7,59,24,1,12,96,96,60,71,25,0.04,0.16901408450704225,0.9833333333333333,0.8309859154929577,0.625
v100,passage_retrieval_en,29,0,51,25,0,20,96,96,51,71,25,0.0,0.28169014084507044,1.0,0.7183098591549296,0.53125
v100,passage_retrieval_en,29,1,52,26,1,17,96,96,53,69,27,0.037037037037037035,0.2463768115942029,0.9811320754716981,0.7536231884057971,0.5520833333333334
v100,passage_retrieval_en,29,2,44,26,1,25,96,96,45,69,27,0.037037037037037035,0.36231884057971014,0.9777777777777777,0.6376811594202898,0.46875
v100,passage_retrieval_en,29,3,56,24,0,16,96,96,56,72,24,0.0,0.2222222222222222,1.0,0.7777777777777778,0.5833333333333334
v100,passage_retrieval_en,29,4,80,14,0,2,96,96,80,82,14,0.0,0.024390243902439025,1.0,0.975609756097561,0.8333333333333334
v100,passage_retrieval_en,29,5,63,18,1,14,96,96,64,77,19,0.05263157894736842,0.18181818181818182,0.984375,0.8181818181818182,0.6666666666666666
v100,passage_retrieval_en,29,6,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
v100,passage_retrieval_en,29,7,73,19,0,4,96,96,73,77,19,0.0,0.05194805194805195,1.0,0.948051948051948,0.7604166666666666
v100,passage_retrieval_en,3,0,47,33,0,16,96,96,47,63,33,0.0,0.25396825396825395,1.0,0.746031746031746,0.4895833333333333
v100,passage_retrieval_en,3,1,82,12,0,2,96,96,82,84,12,0.0,0.023809523809523808,1.0,0.9761904761904762,0.8541666666666666
v100,passage_retrieval_en,3,2,46,21,0,29,96,96,46,75,21,0.0,0.38666666666666666,1.0,0.6133333333333333,0.4791666666666667
v100,passage_retrieval_en,3,3,45,24,0,27,96,96,45,72,24,0.0,0.375,1.0,0.625,0.46875
v100,passage_retrieval_en,3,4,83,13,0,0,96,96,83,83,13,0.0,0.0,1.0,1.0,0.8645833333333334
v100,passage_retrieval_en,3,5,35,40,0,21,96,96,35,56,40,0.0,0.375,1.0,0.625,0.3645833333333333
v100,passage_retrieval_en,3,6,34,28,0,34,96,96,34,68,28,0.0,0.5,1.0,0.5,0.3541666666666667
v100,passage_retrieval_en,3,7,60,21,0,15,96,96,60,75,21,0.0,0.2,1.0,0.8,0.625
v100,passage_retrieval_en,30,0,30,33,0,33,96,96,30,63,33,0.0,0.5238095238095238,1.0,0.47619047619047616,0.3125
v100,passage_retrieval_en,30,1,72,18,0,6,96,96,72,78,18,0.0,0.07692307692307693,1.0,0.9230769230769231,0.75
v100,passage_retrieval_en,30,2,63,21,0,12,96,96,63,75,21,0.0,0.16,1.0,0.84,0.65625
v100,passage_retrieval_en,30,3,44,34,0,18,96,96,44,62,34,0.0,0.2903225806451613,1.0,0.7096774193548387,0.4583333333333333
v100,passage_retrieval_en,30,4,68,18,0,10,96,96,68,78,18,0.0,0.1282051282051282,1.0,0.8717948717948718,0.7083333333333334
v100,passage_retrieval_en,30,5,59,19,0,18,96,96,59,77,19,0.0,0.23376623376623376,1.0,0.7662337662337663,0.6145833333333334
v100,passage_retrieval_en,30,6,52,18,0,26,96,96,52,78,18,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5416666666666666
v100,passage_retrieval_en,30,7,37,26,0,33,96,96,37,70,26,0.0,0.4714285714285714,1.0,0.5285714285714286,0.3854166666666667
v100,passage_retrieval_en,31,0,53,30,0,13,96,96,53,66,30,0.0,0.19696969696969696,1.0,0.803030303030303,0.5520833333333334
v100,passage_retrieval_en,31,1,82,12,0,2,96,96,82,84,12,0.0,0.023809523809523808,1.0,0.9761904761904762,0.8541666666666666
v100,passage_retrieval_en,31,2,74,17,0,5,96,96,74,79,17,0.0,0.06329113924050633,1.0,0.9367088607594937,0.7708333333333334
v100,passage_retrieval_en,31,3,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
v100,passage_retrieval_en,31,4,64,20,0,12,96,96,64,76,20,0.0,0.15789473684210525,1.0,0.8421052631578947,0.6666666666666666
v100,passage_retrieval_en,31,5,68,16,0,12,96,96,68,80,16,0.0,0.15,1.0,0.85,0.7083333333333334
v100,passage_retrieval_en,31,6,76,16,0,4,96,96,76,80,16,0.0,0.05,1.0,0.95,0.7916666666666666
v100,passage_retrieval_en,31,7,51,30,1,14,96,96,52,65,31,0.03225806451612903,0.2153846153846154,0.9807692307692307,0.7846153846153846,0.5416666666666666
v100,passage_retrieval_en,4,0,53,25,0,18,96,96,53,71,25,0.0,0.2535211267605634,1.0,0.7464788732394366,0.5520833333333334
v100,passage_retrieval_en,4,1,47,29,0,20,96,96,47,67,29,0.0,0.29850746268656714,1.0,0.7014925373134329,0.4895833333333333
v100,passage_retrieval_en,4,2,79,14,0,3,96,96,79,82,14,0.0,0.036585365853658534,1.0,0.9634146341463414,0.8229166666666666
v100,passage_retrieval_en,4,3,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
v100,passage_retrieval_en,4,4,71,16,0,9,96,96,71,80,16,0.0,0.1125,1.0,0.8875,0.7395833333333334
v100,passage_retrieval_en,4,5,39,30,0,27,96,96,39,66,30,0.0,0.4090909090909091,1.0,0.5909090909090909,0.40625
v100,passage_retrieval_en,4,6,79,12,0,5,96,96,79,84,12,0.0,0.05952380952380952,1.0,0.9404761904761905,0.8229166666666666
v100,passage_retrieval_en,4,7,49,23,0,24,96,96,49,73,23,0.0,0.3287671232876712,1.0,0.6712328767123288,0.5104166666666666
v100,passage_retrieval_en,5,0,67,21,0,8,96,96,67,75,21,0.0,0.10666666666666667,1.0,0.8933333333333333,0.6979166666666666
v100,passage_retrieval_en,5,1,81,13,0,2,96,96,81,83,13,0.0,0.024096385542168676,1.0,0.9759036144578314,0.84375
v100,passage_retrieval_en,5,2,83,12,0,1,96,96,83,84,12,0.0,0.011904761904761904,1.0,0.9880952380952381,0.8645833333333334
v100,passage_retrieval_en,5,3,77,14,0,5,96,96,77,82,14,0.0,0.06097560975609756,1.0,0.9390243902439024,0.8020833333333334
v100,passage_retrieval_en,5,4,63,18,1,14,96,96,64,77,19,0.05263157894736842,0.18181818181818182,0.984375,0.8181818181818182,0.6666666666666666
v100,passage_retrieval_en,5,5,57,23,0,16,96,96,57,73,23,0.0,0.2191780821917808,1.0,0.7808219178082192,0.59375
v100,passage_retrieval_en,5,6,81,12,0,3,96,96,81,84,12,0.0,0.03571428571428571,1.0,0.9642857142857143,0.84375
v100,passage_retrieval_en,5,7,82,13,0,1,96,96,82,83,13,0.0,0.012048192771084338,1.0,0.9879518072289156,0.8541666666666666
v100,passage_retrieval_en,6,0,58,22,0,16,96,96,58,74,22,0.0,0.21621621621621623,1.0,0.7837837837837838,0.6041666666666666
v100,passage_retrieval_en,6,1,44,27,0,25,96,96,44,69,27,0.0,0.36231884057971014,1.0,0.6376811594202898,0.4583333333333333
v100,passage_retrieval_en,6,2,81,3,0,12,96,96,81,93,3,0.0,0.12903225806451613,1.0,0.8709677419354839,0.84375
v100,passage_retrieval_en,6,3,80,13,0,3,96,96,80,83,13,0.0,0.03614457831325301,1.0,0.963855421686747,0.8333333333333334
v100,passage_retrieval_en,6,4,76,14,0,6,96,96,76,82,14,0.0,0.07317073170731707,1.0,0.926829268292683,0.7916666666666666
v100,passage_retrieval_en,6,5,54,23,2,17,96,96,56,71,25,0.08,0.23943661971830985,0.9642857142857143,0.7605633802816901,0.5833333333333334
v100,passage_retrieval_en,6,6,60,27,0,9,96,96,60,69,27,0.0,0.13043478260869565,1.0,0.8695652173913043,0.625
v100,passage_retrieval_en,6,7,50,26,0,20,96,96,50,70,26,0.0,0.2857142857142857,1.0,0.7142857142857143,0.5208333333333334
v100,passage_retrieval_en,7,0,82,14,0,0,96,96,82,82,14,0.0,0.0,1.0,1.0,0.8541666666666666
v100,passage_retrieval_en,7,1,79,15,0,2,96,96,79,81,15,0.0,0.024691358024691357,1.0,0.9753086419753086,0.8229166666666666
v100,passage_retrieval_en,7,2,70,19,0,7,96,96,70,77,19,0.0,0.09090909090909091,1.0,0.9090909090909091,0.7291666666666666
v100,passage_retrieval_en,7,3,60,21,1,14,96,96,61,74,22,0.045454545454545456,0.1891891891891892,0.9836065573770492,0.8108108108108109,0.6354166666666666
v100,passage_retrieval_en,7,4,74,18,0,4,96,96,74,78,18,0.0,0.05128205128205128,1.0,0.9487179487179487,0.7708333333333334
v100,passage_retrieval_en,7,5,78,14,0,4,96,96,78,82,14,0.0,0.04878048780487805,1.0,0.9512195121951219,0.8125
v100,passage_retrieval_en,7,6,82,13,0,1,96,96,82,83,13,0.0,0.012048192771084338,1.0,0.9879518072289156,0.8541666666666666
v100,passage_retrieval_en,7,7,68,19,0,9,96,96,68,77,19,0.0,0.11688311688311688,1.0,0.8831168831168831,0.7083333333333334
v100,passage_retrieval_en,8,0,67,18,0,11,96,96,67,78,18,0.0,0.14102564102564102,1.0,0.8589743589743589,0.6979166666666666
v100,passage_retrieval_en,8,1,63,24,0,9,96,96,63,72,24,0.0,0.125,1.0,0.875,0.65625
v100,passage_retrieval_en,8,2,79,7,0,10,96,96,79,89,7,0.0,0.11235955056179775,1.0,0.8876404494382022,0.8229166666666666
v100,passage_retrieval_en,8,3,76,14,0,6,96,96,76,82,14,0.0,0.07317073170731707,1.0,0.926829268292683,0.7916666666666666
v100,passage_retrieval_en,8,4,55,16,0,25,96,96,55,80,16,0.0,0.3125,1.0,0.6875,0.5729166666666666
v100,passage_retrieval_en,8,5,75,13,0,8,96,96,75,83,13,0.0,0.0963855421686747,1.0,0.9036144578313253,0.78125
v100,passage_retrieval_en,8,6,43,26,0,27,96,96,43,70,26,0.0,0.38571428571428573,1.0,0.6142857142857143,0.4479166666666667
v100,passage_retrieval_en,8,7,74,13,0,9,96,96,74,83,13,0.0,0.10843373493975904,1.0,0.891566265060241,0.7708333333333334
v100,passage_retrieval_en,9,0,70,9,0,17,96,96,70,87,9,0.0,0.19540229885057472,1.0,0.8045977011494253,0.7291666666666666
v100,passage_retrieval_en,9,1,30,34,1,31,96,96,31,61,35,0.02857142857142857,0.5081967213114754,0.967741935483871,0.4918032786885246,0.3229166666666667
v100,passage_retrieval_en,9,2,83,8,0,5,96,96,83,88,8,0.0,0.056818181818181816,1.0,0.9431818181818182,0.8645833333333334
v100,passage_retrieval_en,9,3,67,16,0,13,96,96,67,80,16,0.0,0.1625,1.0,0.8375,0.6979166666666666
v100,passage_retrieval_en,9,4,75,16,0,5,96,96,75,80,16,0.0,0.0625,1.0,0.9375,0.78125
v100,passage_retrieval_en,9,5,68,19,1,8,96,96,69,76,20,0.05,0.10526315789473684,0.9855072463768116,0.8947368421052632,0.71875
v100,passage_retrieval_en,9,6,71,19,0,6,96,96,71,77,19,0.0,0.07792207792207792,1.0,0.922077922077922,0.7395833333333334
v100,passage_retrieval_en,9,7,59,14,0,23,96,96,59,82,14,0.0,0.2804878048780488,1.0,0.7195121951219512,0.6145833333333334
v100,passage_retrieval_zh,0,0,81,2,4,9,96,96,85,90,6,0.6666666666666666,0.1,0.9529411764705882,0.9,0.8854166666666666
v100,passage_retrieval_zh,0,1,19,34,1,42,96,96,20,61,35,0.02857142857142857,0.6885245901639344,0.95,0.3114754098360656,0.20833333333333334
v100,passage_retrieval_zh,0,2,64,13,0,19,96,96,64,83,13,0.0,0.2289156626506024,1.0,0.7710843373493976,0.6666666666666666
v100,passage_retrieval_zh,0,3,15,43,0,38,96,96,15,53,43,0.0,0.7169811320754716,1.0,0.2830188679245283,0.15625
v100,passage_retrieval_zh,0,4,39,29,0,28,96,96,39,67,29,0.0,0.417910447761194,1.0,0.582089552238806,0.40625
v100,passage_retrieval_zh,0,5,91,1,0,4,96,96,91,95,1,0.0,0.042105263157894736,1.0,0.9578947368421052,0.9479166666666666
v100,passage_retrieval_zh,0,6,80,9,0,7,96,96,80,87,9,0.0,0.08045977011494253,1.0,0.9195402298850575,0.8333333333333334
v100,passage_retrieval_zh,0,7,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
v100,passage_retrieval_zh,1,0,75,14,0,7,96,96,75,82,14,0.0,0.08536585365853659,1.0,0.9146341463414634,0.78125
v100,passage_retrieval_zh,1,1,53,29,0,14,96,96,53,67,29,0.0,0.208955223880597,1.0,0.7910447761194029,0.5520833333333334
v100,passage_retrieval_zh,1,2,79,14,1,2,96,96,80,81,15,0.06666666666666667,0.024691358024691357,0.9875,0.9753086419753086,0.8333333333333334
v100,passage_retrieval_zh,1,3,44,28,0,24,96,96,44,68,28,0.0,0.35294117647058826,1.0,0.6470588235294118,0.4583333333333333
v100,passage_retrieval_zh,1,4,81,14,0,1,96,96,81,82,14,0.0,0.012195121951219513,1.0,0.9878048780487805,0.84375
v100,passage_retrieval_zh,1,5,77,14,1,4,96,96,78,81,15,0.06666666666666667,0.04938271604938271,0.9871794871794872,0.9506172839506173,0.8125
v100,passage_retrieval_zh,1,6,62,20,0,14,96,96,62,76,20,0.0,0.18421052631578946,1.0,0.8157894736842105,0.6458333333333334
v100,passage_retrieval_zh,1,7,45,26,0,25,96,96,45,70,26,0.0,0.35714285714285715,1.0,0.6428571428571429,0.46875
v100,passage_retrieval_zh,10,0,78,13,0,5,96,96,78,83,13,0.0,0.060240963855421686,1.0,0.9397590361445783,0.8125
v100,passage_retrieval_zh,10,1,65,21,0,10,96,96,65,75,21,0.0,0.13333333333333333,1.0,0.8666666666666667,0.6770833333333334
v100,passage_retrieval_zh,10,2,73,16,1,6,96,96,74,79,17,0.058823529411764705,0.0759493670886076,0.9864864864864865,0.9240506329113924,0.7708333333333334
v100,passage_retrieval_zh,10,3,74,15,0,7,96,96,74,81,15,0.0,0.08641975308641975,1.0,0.9135802469135802,0.7708333333333334
v100,passage_retrieval_zh,10,4,69,13,0,14,96,96,69,83,13,0.0,0.1686746987951807,1.0,0.8313253012048193,0.71875
v100,passage_retrieval_zh,10,5,64,14,0,18,96,96,64,82,14,0.0,0.21951219512195122,1.0,0.7804878048780488,0.6666666666666666
v100,passage_retrieval_zh,10,6,63,18,0,15,96,96,63,78,18,0.0,0.19230769230769232,1.0,0.8076923076923077,0.65625
v100,passage_retrieval_zh,10,7,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
v100,passage_retrieval_zh,11,0,71,16,1,8,96,96,72,79,17,0.058823529411764705,0.10126582278481013,0.9861111111111112,0.8987341772151899,0.75
v100,passage_retrieval_zh,11,1,76,16,0,4,96,96,76,80,16,0.0,0.05,1.0,0.95,0.7916666666666666
v100,passage_retrieval_zh,11,2,79,15,1,1,96,96,80,80,16,0.0625,0.0125,0.9875,0.9875,0.8333333333333334
v100,passage_retrieval_zh,11,3,61,17,6,12,96,96,67,73,23,0.2608695652173913,0.1643835616438356,0.9104477611940298,0.8356164383561644,0.6979166666666666
v100,passage_retrieval_zh,11,4,82,1,1,12,96,96,83,94,2,0.5,0.1276595744680851,0.9879518072289156,0.8723404255319149,0.8645833333333334
v100,passage_retrieval_zh,11,5,64,19,2,11,96,96,66,75,21,0.09523809523809523,0.14666666666666667,0.9696969696969697,0.8533333333333334,0.6875
v100,passage_retrieval_zh,11,6,74,10,8,4,96,96,82,78,18,0.4444444444444444,0.05128205128205128,0.9024390243902439,0.9487179487179487,0.8541666666666666
v100,passage_retrieval_zh,11,7,61,20,0,15,96,96,61,76,20,0.0,0.19736842105263158,1.0,0.8026315789473685,0.6354166666666666
v100,passage_retrieval_zh,12,0,65,14,0,17,96,96,65,82,14,0.0,0.2073170731707317,1.0,0.7926829268292683,0.6770833333333334
v100,passage_retrieval_zh,12,1,49,19,8,20,96,96,57,69,27,0.2962962962962963,0.2898550724637681,0.8596491228070176,0.7101449275362319,0.59375
v100,passage_retrieval_zh,12,2,66,12,0,18,96,96,66,84,12,0.0,0.21428571428571427,1.0,0.7857142857142857,0.6875
v100,passage_retrieval_zh,12,3,83,8,0,5,96,96,83,88,8,0.0,0.056818181818181816,1.0,0.9431818181818182,0.8645833333333334
v100,passage_retrieval_zh,12,4,74,15,0,7,96,96,74,81,15,0.0,0.08641975308641975,1.0,0.9135802469135802,0.7708333333333334
v100,passage_retrieval_zh,12,5,46,26,0,24,96,96,46,70,26,0.0,0.34285714285714286,1.0,0.6571428571428571,0.4791666666666667
v100,passage_retrieval_zh,12,6,60,9,0,27,96,96,60,87,9,0.0,0.3103448275862069,1.0,0.6896551724137931,0.625
v100,passage_retrieval_zh,12,7,73,15,0,8,96,96,73,81,15,0.0,0.09876543209876543,1.0,0.9012345679012346,0.7604166666666666
v100,passage_retrieval_zh,13,0,79,7,0,10,96,96,79,89,7,0.0,0.11235955056179775,1.0,0.8876404494382022,0.8229166666666666
v100,passage_retrieval_zh,13,1,61,23,0,12,96,96,61,73,23,0.0,0.1643835616438356,1.0,0.8356164383561644,0.6354166666666666
v100,passage_retrieval_zh,13,2,77,11,0,8,96,96,77,85,11,0.0,0.09411764705882353,1.0,0.9058823529411765,0.8020833333333334
v100,passage_retrieval_zh,13,3,51,24,1,20,96,96,52,71,25,0.04,0.28169014084507044,0.9807692307692307,0.7183098591549296,0.5416666666666666
v100,passage_retrieval_zh,13,4,72,18,0,6,96,96,72,78,18,0.0,0.07692307692307693,1.0,0.9230769230769231,0.75
v100,passage_retrieval_zh,13,5,45,29,0,22,96,96,45,67,29,0.0,0.3283582089552239,1.0,0.6716417910447762,0.46875
v100,passage_retrieval_zh,13,6,70,15,0,11,96,96,70,81,15,0.0,0.13580246913580246,1.0,0.8641975308641975,0.7291666666666666
v100,passage_retrieval_zh,13,7,68,17,0,11,96,96,68,79,17,0.0,0.13924050632911392,1.0,0.8607594936708861,0.7083333333333334
v100,passage_retrieval_zh,14,0,56,19,1,20,96,96,57,76,20,0.05,0.2631578947368421,0.9824561403508771,0.7368421052631579,0.59375
v100,passage_retrieval_zh,14,1,42,24,2,28,96,96,44,70,26,0.07692307692307693,0.4,0.9545454545454546,0.6,0.4583333333333333
v100,passage_retrieval_zh,14,2,78,13,0,5,96,96,78,83,13,0.0,0.060240963855421686,1.0,0.9397590361445783,0.8125
v100,passage_retrieval_zh,14,3,47,15,7,27,96,96,54,74,22,0.3181818181818182,0.36486486486486486,0.8703703703703703,0.6351351351351351,0.5625
v100,passage_retrieval_zh,14,4,78,15,1,2,96,96,79,80,16,0.0625,0.025,0.9873417721518988,0.975,0.8229166666666666
v100,passage_retrieval_zh,14,5,77,17,0,2,96,96,77,79,17,0.0,0.02531645569620253,1.0,0.9746835443037974,0.8020833333333334
v100,passage_retrieval_zh,14,6,73,18,0,5,96,96,73,78,18,0.0,0.0641025641025641,1.0,0.9358974358974359,0.7604166666666666
v100,passage_retrieval_zh,14,7,70,16,0,10,96,96,70,80,16,0.0,0.125,1.0,0.875,0.7291666666666666
v100,passage_retrieval_zh,15,0,70,15,0,11,96,96,70,81,15,0.0,0.13580246913580246,1.0,0.8641975308641975,0.7291666666666666
v100,passage_retrieval_zh,15,1,79,6,0,11,96,96,79,90,6,0.0,0.12222222222222222,1.0,0.8777777777777778,0.8229166666666666
v100,passage_retrieval_zh,15,2,50,26,0,20,96,96,50,70,26,0.0,0.2857142857142857,1.0,0.7142857142857143,0.5208333333333334
v100,passage_retrieval_zh,15,3,42,30,0,24,96,96,42,66,30,0.0,0.36363636363636365,1.0,0.6363636363636364,0.4375
v100,passage_retrieval_zh,15,4,59,23,0,14,96,96,59,73,23,0.0,0.1917808219178082,1.0,0.8082191780821918,0.6145833333333334
v100,passage_retrieval_zh,15,5,58,25,0,13,96,96,58,71,25,0.0,0.18309859154929578,1.0,0.8169014084507042,0.6041666666666666
v100,passage_retrieval_zh,15,6,54,13,12,17,96,96,66,71,25,0.48,0.23943661971830985,0.8181818181818182,0.7605633802816901,0.6875
v100,passage_retrieval_zh,15,7,75,16,0,5,96,96,75,80,16,0.0,0.0625,1.0,0.9375,0.78125
