task,phase,kv_type,layer,kv_head,bucket,metric,true_positive,true_negative,false_positive,false_negative,total,false_positive_rate,false_negative_rate
hotpotqa,prefill,v,1,2,bucketlast,gate_vs_mse_oracle,27,0,0,1,28,,0.03571428571428571
hotpotqa,prefill,v,1,2,bucketmiddle,gate_vs_mse_oracle,32,0,0,0,32,,0.0
hotpotqa,prefill,v,1,3,bucketfirst,gate_vs_mse_oracle,8,13,1,7,29,0.07142857142857142,0.4666666666666667
hotpotqa,prefill,v,1,3,bucketlast,gate_vs_mse_oracle,12,5,1,10,28,0.16666666666666666,0.45454545454545453
hotpotqa,prefill,v,1,3,bucketmiddle,gate_vs_mse_oracle,13,13,1,12,39,0.07142857142857142,0.48
hotpotqa,prefill,v,1,4,bucketfirst,gate_vs_mse_oracle,25,4,0,1,30,0.0,0.038461538461538464
hotpotqa,prefill,v,1,4,bucketlast,gate_vs_mse_oracle,26,3,1,3,33,0.25,0.10344827586206896
hotpotqa,prefill,v,1,4,bucketmiddle,gate_vs_mse_oracle,31,1,0,1,33,0.0,0.03125
hotpotqa,prefill,v,1,5,bucketfirst,gate_vs_mse_oracle,13,12,1,1,27,0.07692307692307693,0.07142857142857142
hotpotqa,prefill,v,1,5,bucketlast,gate_vs_mse_oracle,30,1,1,2,34,0.5,0.0625
hotpotqa,prefill,v,1,5,bucketmiddle,gate_vs_mse_oracle,32,2,0,1,35,0.0,0.030303030303030304
hotpotqa,prefill,v,1,6,bucketfirst,gate_vs_mse_oracle,17,12,0,1,30,0.0,0.05555555555555555
hotpotqa,prefill,v,1,6,bucketlast,gate_vs_mse_oracle,24,3,0,4,31,0.0,0.14285714285714285
hotpotqa,prefill,v,1,6,bucketmiddle,gate_vs_mse_oracle,28,3,0,4,35,0.0,0.125
hotpotqa,prefill,v,1,7,bucketfirst,gate_vs_mse_oracle,17,7,0,10,34,0.0,0.37037037037037035
hotpotqa,prefill,v,1,7,bucketlast,gate_vs_mse_oracle,21,6,0,7,34,0.0,0.25
hotpotqa,prefill,v,1,7,bucketmiddle,gate_vs_mse_oracle,22,2,0,4,28,0.0,0.15384615384615385
hotpotqa,prefill,v,2,0,bucketfirst,gate_vs_mse_oracle,15,14,0,4,33,0.0,0.21052631578947367
hotpotqa,prefill,v,2,0,bucketlast,gate_vs_mse_oracle,18,5,0,9,32,0.0,0.3333333333333333
hotpotqa,prefill,v,2,0,bucketmiddle,gate_vs_mse_oracle,21,5,0,5,31,0.0,0.19230769230769232
hotpotqa,prefill,v,2,1,bucketfirst,gate_vs_mse_oracle,14,14,0,0,28,0.0,0.0
hotpotqa,prefill,v,2,1,bucketlast,gate_vs_mse_oracle,25,3,0,2,30,0.0,0.07407407407407407
hotpotqa,prefill,v,2,1,bucketmiddle,gate_vs_mse_oracle,33,4,0,1,38,0.0,0.029411764705882353
hotpotqa,prefill,v,2,2,bucketfirst,gate_vs_mse_oracle,14,12,0,3,29,0.0,0.17647058823529413
hotpotqa,prefill,v,2,2,bucketlast,gate_vs_mse_oracle,19,9,0,3,31,0.0,0.13636363636363635
hotpotqa,prefill,v,2,2,bucketmiddle,gate_vs_mse_oracle,27,5,0,4,36,0.0,0.12903225806451613
hotpotqa,prefill,v,2,3,bucketfirst,gate_vs_mse_oracle,24,12,0,0,36,0.0,0.0
hotpotqa,prefill,v,2,3,bucketlast,gate_vs_mse_oracle,30,0,0,0,30,,0.0
hotpotqa,prefill,v,2,3,bucketmiddle,gate_vs_mse_oracle,30,0,0,0,30,,0.0
hotpotqa,prefill,v,2,4,bucketfirst,gate_vs_mse_oracle,8,12,0,5,25,0.0,0.38461538461538464
hotpotqa,prefill,v,2,4,bucketlast,gate_vs_mse_oracle,25,5,0,5,35,0.0,0.16666666666666666
hotpotqa,prefill,v,2,4,bucketmiddle,gate_vs_mse_oracle,27,2,0,7,36,0.0,0.20588235294117646
hotpotqa,prefill,v,2,5,bucketfirst,gate_vs_mse_oracle,20,12,0,0,32,0.0,0.0
hotpotqa,prefill,v,2,5,bucketlast,gate_vs_mse_oracle,35,0,0,0,35,,0.0
hotpotqa,prefill,v,2,5,bucketmiddle,gate_vs_mse_oracle,29,0,0,0,29,,0.0
hotpotqa,prefill,v,2,6,bucketfirst,gate_vs_mse_oracle,18,12,0,0,30,0.0,0.0
hotpotqa,prefill,v,2,6,bucketlast,gate_vs_mse_oracle,31,0,0,0,31,,0.0
hotpotqa,prefill,v,2,6,bucketmiddle,gate_vs_mse_oracle,35,0,0,0,35,,0.0
hotpotqa,prefill,v,2,7,bucketfirst,gate_vs_mse_oracle,17,12,0,1,30,0.0,0.05555555555555555
hotpotqa,prefill,v,2,7,bucketlast,gate_vs_mse_oracle,33,2,0,2,37,0.0,0.05714285714285714
hotpotqa,prefill,v,2,7,bucketmiddle,gate_vs_mse_oracle,23,2,0,4,29,0.0,0.14814814814814814
hotpotqa,prefill,v,3,0,bucketfirst,gate_vs_mse_oracle,10,14,0,4,28,0.0,0.2857142857142857
hotpotqa,prefill,v,3,0,bucketlast,gate_vs_mse_oracle,22,10,0,6,38,0.0,0.21428571428571427
hotpotqa,prefill,v,3,0,bucketmiddle,gate_vs_mse_oracle,19,5,0,6,30,0.0,0.24
hotpotqa,prefill,v,3,1,bucketfirst,gate_vs_mse_oracle,19,12,0,0,31,0.0,0.0
hotpotqa,prefill,v,3,1,bucketlast,gate_vs_mse_oracle,37,0,0,0,37,,0.0
hotpotqa,prefill,v,3,1,bucketmiddle,gate_vs_mse_oracle,28,0,0,0,28,,0.0
hotpotqa,prefill,v,3,2,bucketfirst,gate_vs_mse_oracle,11,15,0,5,31,0.0,0.3125
hotpotqa,prefill,v,3,2,bucketlast,gate_vs_mse_oracle,29,2,0,3,34,0.0,0.09375
hotpotqa,prefill,v,3,2,bucketmiddle,gate_vs_mse_oracle,23,4,0,4,31,0.0,0.14814814814814814
hotpotqa,prefill,v,3,3,bucketfirst,gate_vs_mse_oracle,11,15,0,5,31,0.0,0.3125
hotpotqa,prefill,v,3,3,bucketlast,gate_vs_mse_oracle,19,2,0,11,32,0.0,0.36666666666666664
hotpotqa,prefill,v,3,3,bucketmiddle,gate_vs_mse_oracle,19,7,0,7,33,0.0,0.2692307692307692
hotpotqa,prefill,v,3,4,bucketfirst,gate_vs_mse_oracle,23,12,0,0,35,0.0,0.0
hotpotqa,prefill,v,3,4,bucketlast,gate_vs_mse_oracle,30,0,0,1,31,,0.03225806451612903
hotpotqa,prefill,v,3,4,bucketmiddle,gate_vs_mse_oracle,30,0,0,0,30,,0.0
hotpotqa,prefill,v,3,5,bucketfirst,gate_vs_mse_oracle,10,12,0,7,29,0.0,0.4117647058823529
hotpotqa,prefill,v,3,5,bucketlast,gate_vs_mse_oracle,18,6,0,8,32,0.0,0.3076923076923077
hotpotqa,prefill,v,3,5,bucketmiddle,gate_vs_mse_oracle,15,8,1,11,35,0.1111111111111111,0.4230769230769231
hotpotqa,prefill,v,3,6,bucketfirst,gate_vs_mse_oracle,13,20,0,6,39,0.0,0.3157894736842105
hotpotqa,prefill,v,3,6,bucketlast,gate_vs_mse_oracle,16,7,0,9,32,0.0,0.36
hotpotqa,prefill,v,3,6,bucketmiddle,gate_vs_mse_oracle,12,6,0,7,25,0.0,0.3684210526315789
hotpotqa,prefill,v,3,7,bucketfirst,gate_vs_mse_oracle,14,14,1,7,36,0.06666666666666667,0.3333333333333333
hotpotqa,prefill,v,3,7,bucketlast,gate_vs_mse_oracle,28,1,1,5,35,0.5,0.15151515151515152
hotpotqa,prefill,v,3,7,bucketmiddle,gate_vs_mse_oracle,16,3,0,6,25,0.0,0.2727272727272727
hotpotqa,prefill,v,4,0,bucketfirst,gate_vs_mse_oracle,13,15,0,2,30,0.0,0.13333333333333333
hotpotqa,prefill,v,4,0,bucketlast,gate_vs_mse_oracle,16,6,0,9,31,0.0,0.36
hotpotqa,prefill,v,4,0,bucketmiddle,gate_vs_mse_oracle,22,7,0,6,35,0.0,0.21428571428571427
hotpotqa,prefill,v,4,1,bucketfirst,gate_vs_mse_oracle,15,13,0,1,29,0.0,0.0625
hotpotqa,prefill,v,4,1,bucketlast,gate_vs_mse_oracle,21,9,0,5,35,0.0,0.19230769230769232
hotpotqa,prefill,v,4,1,bucketmiddle,gate_vs_mse_oracle,22,3,0,7,32,0.0,0.2413793103448276
hotpotqa,prefill,v,4,2,bucketfirst,gate_vs_mse_oracle,18,12,0,1,31,0.0,0.05263157894736842
hotpotqa,prefill,v,4,2,bucketlast,gate_vs_mse_oracle,30,0,0,1,31,,0.03225806451612903
hotpotqa,prefill,v,4,2,bucketmiddle,gate_vs_mse_oracle,34,0,0,0,34,,0.0
hotpotqa,prefill,v,4,3,bucketfirst,gate_vs_mse_oracle,24,12,0,0,36,0.0,0.0
hotpotqa,prefill,v,4,3,bucketlast,gate_vs_mse_oracle,30,1,0,0,31,0.0,0.0
hotpotqa,prefill,v,4,3,bucketmiddle,gate_vs_mse_oracle,29,0,0,0,29,,0.0
hotpotqa,prefill,v,4,4,bucketfirst,gate_vs_mse_oracle,16,12,0,1,29,0.0,0.058823529411764705
hotpotqa,prefill,v,4,4,bucketlast,gate_vs_mse_oracle,25,1,0,4,30,0.0,0.13793103448275862
hotpotqa,prefill,v,4,4,bucketmiddle,gate_vs_mse_oracle,33,1,0,3,37,0.0,0.08333333333333333
hotpotqa,prefill,v,4,5,bucketfirst,gate_vs_mse_oracle,7,14,0,4,25,0.0,0.36363636363636365
hotpotqa,prefill,v,4,5,bucketlast,gate_vs_mse_oracle,24,4,0,5,33,0.0,0.1724137931034483
hotpotqa,prefill,v,4,5,bucketmiddle,gate_vs_mse_oracle,28,1,0,9,38,0.0,0.24324324324324326
hotpotqa,prefill,v,4,6,bucketfirst,gate_vs_mse_oracle,15,12,0,1,28,0.0,0.0625
hotpotqa,prefill,v,4,6,bucketlast,gate_vs_mse_oracle,37,0,1,1,39,1.0,0.02631578947368421
hotpotqa,prefill,v,4,6,bucketmiddle,gate_vs_mse_oracle,25,2,0,2,29,0.0,0.07407407407407407
hotpotqa,prefill,v,4,7,bucketfirst,gate_vs_mse_oracle,12,13,0,7,32,0.0,0.3684210526315789
hotpotqa,prefill,v,4,7,bucketlast,gate_vs_mse_oracle,22,2,0,12,36,0.0,0.35294117647058826
hotpotqa,prefill,v,4,7,bucketmiddle,gate_vs_mse_oracle,17,6,0,5,28,0.0,0.22727272727272727
hotpotqa,prefill,v,5,0,bucketfirst,gate_vs_mse_oracle,21,12,0,2,35,0.0,0.08695652173913043
hotpotqa,prefill,v,5,0,bucketlast,gate_vs_mse_oracle,21,3,0,2,26,0.0,0.08695652173913043
hotpotqa,prefill,v,5,0,bucketmiddle,gate_vs_mse_oracle,31,1,0,3,35,0.0,0.08823529411764706
hotpotqa,prefill,v,5,1,bucketfirst,gate_vs_mse_oracle,25,12,0,0,37,0.0,0.0
hotpotqa,prefill,v,5,1,bucketlast,gate_vs_mse_oracle,32,0,0,0,32,,0.0
hotpotqa,prefill,v,5,1,bucketmiddle,gate_vs_mse_oracle,26,0,0,1,27,,0.037037037037037035
hotpotqa,prefill,v,5,2,bucketfirst,gate_vs_mse_oracle,20,13,0,0,33,0.0,0.0
hotpotqa,prefill,v,5,2,bucketlast,gate_vs_mse_oracle,34,0,0,1,35,,0.02857142857142857
hotpotqa,prefill,v,5,2,bucketmiddle,gate_vs_mse_oracle,27,1,0,0,28,0.0,0.0
hotpotqa,prefill,v,5,3,bucketfirst,gate_vs_mse_oracle,11,13,0,0,24,0.0,0.0
hotpotqa,prefill,v,5,3,bucketlast,gate_vs_mse_oracle,34,2,0,3,39,0.0,0.08108108108108109
hotpotqa,prefill,v,5,3,bucketmiddle,gate_vs_mse_oracle,30,1,0,2,33,0.0,0.0625
hotpotqa,prefill,v,5,4,bucketfirst,gate_vs_mse_oracle,19,12,0,3,34,0.0,0.13636363636363635
hotpotqa,prefill,v,5,4,bucketlast,gate_vs_mse_oracle,27,2,0,1,30,0.0,0.03571428571428571
hotpotqa,prefill,v,5,4,bucketmiddle,gate_vs_mse_oracle,30,0,0,2,32,,0.0625
hotpotqa,prefill,v,5,5,bucketfirst,gate_vs_mse_oracle,10,13,0,2,25,0.0,0.16666666666666666
hotpotqa,prefill,v,5,5,bucketlast,gate_vs_mse_oracle,26,2,1,8,37,0.3333333333333333,0.23529411764705882
hotpotqa,prefill,v,5,5,bucketmiddle,gate_vs_mse_oracle,24,5,0,5,34,0.0,0.1724137931034483
hotpotqa,prefill,v,5,6,bucketfirst,gate_vs_mse_oracle,25,13,0,0,38,0.0,0.0
hotpotqa,prefill,v,5,6,bucketlast,gate_vs_mse_oracle,26,0,0,0,26,,0.0
hotpotqa,prefill,v,5,6,bucketmiddle,gate_vs_mse_oracle,29,1,0,2,32,0.0,0.06451612903225806
hotpotqa,prefill,v,5,7,bucketfirst,gate_vs_mse_oracle,19,12,0,2,33,0.0,0.09523809523809523
hotpotqa,prefill,v,5,7,bucketlast,gate_vs_mse_oracle,27,1,0,0,28,0.0,0.0
hotpotqa,prefill,v,5,7,bucketmiddle,gate_vs_mse_oracle,34,0,0,1,35,,0.02857142857142857
hotpotqa,prefill,v,6,0,bucketfirst,gate_vs_mse_oracle,19,14,0,3,36,0.0,0.13636363636363635
hotpotqa,prefill,v,6,0,bucketlast,gate_vs_mse_oracle,16,8,0,3,27,0.0,0.15789473684210525
hotpotqa,prefill,v,6,0,bucketmiddle,gate_vs_mse_oracle,23,2,0,8,33,0.0,0.25806451612903225
hotpotqa,prefill,v,6,1,bucketfirst,gate_vs_mse_oracle,14,18,0,2,34,0.0,0.125
hotpotqa,prefill,v,6,1,bucketlast,gate_vs_mse_oracle,20,4,0,7,31,0.0,0.25925925925925924
hotpotqa,prefill,v,6,1,bucketmiddle,gate_vs_mse_oracle,17,4,0,10,31,0.0,0.37037037037037035
hotpotqa,prefill,v,6,2,bucketfirst,gate_vs_mse_oracle,23,5,0,10,38,0.0,0.30303030303030304
hotpotqa,prefill,v,6,2,bucketlast,gate_vs_mse_oracle,28,2,0,0,30,0.0,0.0
hotpotqa,prefill,v,6,2,bucketmiddle,gate_vs_mse_oracle,27,1,0,0,28,0.0,0.0
hotpotqa,prefill,v,6,3,bucketfirst,gate_vs_mse_oracle,22,14,0,0,36,0.0,0.0
hotpotqa,prefill,v,6,3,bucketlast,gate_vs_mse_oracle,28,3,0,1,32,0.0,0.034482758620689655
hotpotqa,prefill,v,6,3,bucketmiddle,gate_vs_mse_oracle,28,0,0,0,28,,0.0
hotpotqa,prefill,v,6,4,bucketfirst,gate_vs_mse_oracle,24,13,0,1,38,0.0,0.04
hotpotqa,prefill,v,6,4,bucketlast,gate_vs_mse_oracle,33,0,0,0,33,,0.0
hotpotqa,prefill,v,6,4,bucketmiddle,gate_vs_mse_oracle,25,0,0,0,25,,0.0
hotpotqa,prefill,v,6,5,bucketfirst,gate_vs_mse_oracle,11,17,0,4,32,0.0,0.26666666666666666
hotpotqa,prefill,v,6,5,bucketlast,gate_vs_mse_oracle,28,3,0,4,35,0.0,0.125
hotpotqa,prefill,v,6,5,bucketmiddle,gate_vs_mse_oracle,25,1,0,3,29,0.0,0.10714285714285714
hotpotqa,prefill,v,6,6,bucketfirst,gate_vs_mse_oracle,8,12,0,6,26,0.0,0.42857142857142855
hotpotqa,prefill,v,6,6,bucketlast,gate_vs_mse_oracle,23,3,0,9,35,0.0,0.28125
hotpotqa,prefill,v,6,6,bucketmiddle,gate_vs_mse_oracle,29,2,0,4,35,0.0,0.12121212121212122
hotpotqa,prefill,v,6,7,bucketfirst,gate_vs_mse_oracle,15,13,1,2,31,0.07142857142857142,0.11764705882352941
hotpotqa,prefill,v,6,7,bucketlast,gate_vs_mse_oracle,20,2,1,5,28,0.3333333333333333,0.2
hotpotqa,prefill,v,6,7,bucketmiddle,gate_vs_mse_oracle,30,3,0,4,37,0.0,0.11764705882352941
hotpotqa,prefill,v,7,0,bucketfirst,gate_vs_mse_oracle,18,12,0,0,30,0.0,0.0
hotpotqa,prefill,v,7,0,bucketlast,gate_vs_mse_oracle,32,3,0,2,37,0.0,0.058823529411764705
hotpotqa,prefill,v,7,0,bucketmiddle,gate_vs_mse_oracle,29,0,0,0,29,,0.0
hotpotqa,prefill,v,7,1,bucketfirst,gate_vs_mse_oracle,23,12,0,2,37,0.0,0.08
hotpotqa,prefill,v,7,1,bucketlast,gate_vs_mse_oracle,29,0,0,1,30,,0.03333333333333333
hotpotqa,prefill,v,7,1,bucketmiddle,gate_vs_mse_oracle,27,1,0,1,29,0.0,0.03571428571428571
hotpotqa,prefill,v,7,2,bucketfirst,gate_vs_mse_oracle,15,12,0,4,31,0.0,0.21052631578947367
hotpotqa,prefill,v,7,2,bucketlast,gate_vs_mse_oracle,29,1,0,3,33,0.0,0.09375
hotpotqa,prefill,v,7,2,bucketmiddle,gate_vs_mse_oracle,26,2,0,4,32,0.0,0.13333333333333333
hotpotqa,prefill,v,7,3,bucketfirst,gate_vs_mse_oracle,19,14,0,2,35,0.0,0.09523809523809523
hotpotqa,prefill,v,7,3,bucketlast,gate_vs_mse_oracle,28,0,0,2,30,,0.06666666666666667
hotpotqa,prefill,v,7,3,bucketmiddle,gate_vs_mse_oracle,26,2,0,3,31,0.0,0.10344827586206896
hotpotqa,prefill,v,7,4,bucketfirst,gate_vs_mse_oracle,16,13,0,0,29,0.0,0.0
hotpotqa,prefill,v,7,4,bucketlast,gate_vs_mse_oracle,28,4,0,1,33,0.0,0.034482758620689655
hotpotqa,prefill,v,7,4,bucketmiddle,gate_vs_mse_oracle,27,3,0,4,34,0.0,0.12903225806451613
hotpotqa,prefill,v,7,5,bucketfirst,gate_vs_mse_oracle,18,13,0,1,32,0.0,0.05263157894736842
hotpotqa,prefill,v,7,5,bucketlast,gate_vs_mse_oracle,32,0,0,0,32,,0.0
hotpotqa,prefill,v,7,5,bucketmiddle,gate_vs_mse_oracle,32,0,0,0,32,,0.0
hotpotqa,prefill,v,7,6,bucketfirst,gate_vs_mse_oracle,17,12,0,0,29,0.0,0.0
hotpotqa,prefill,v,7,6,bucketlast,gate_vs_mse_oracle,33,0,0,1,34,,0.029411764705882353
hotpotqa,prefill,v,7,6,bucketmiddle,gate_vs_mse_oracle,30,0,0,3,33,,0.09090909090909091
hotpotqa,prefill,v,7,7,bucketfirst,gate_vs_mse_oracle,19,13,0,1,33,0.0,0.05
hotpotqa,prefill,v,7,7,bucketlast,gate_vs_mse_oracle,21,2,0,4,27,0.0,0.16
hotpotqa,prefill,v,7,7,bucketmiddle,gate_vs_mse_oracle,34,1,0,1,36,0.0,0.02857142857142857
hotpotqa,prefill,v,8,0,bucketfirst,gate_vs_mse_oracle,15,12,0,2,29,0.0,0.11764705882352941
hotpotqa,prefill,v,8,0,bucketlast,gate_vs_mse_oracle,26,2,0,3,31,0.0,0.10344827586206896
hotpotqa,prefill,v,8,0,bucketmiddle,gate_vs_mse_oracle,32,2,0,2,36,0.0,0.058823529411764705
hotpotqa,prefill,v,8,1,bucketfirst,gate_vs_mse_oracle,13,12,0,5,30,0.0,0.2777777777777778
hotpotqa,prefill,v,8,1,bucketlast,gate_vs_mse_oracle,21,5,0,7,33,0.0,0.25
hotpotqa,prefill,v,8,1,bucketmiddle,gate_vs_mse_oracle,25,5,0,3,33,0.0,0.10714285714285714
hotpotqa,prefill,v,8,2,bucketfirst,gate_vs_mse_oracle,15,9,0,5,29,0.0,0.25
hotpotqa,prefill,v,8,2,bucketlast,gate_vs_mse_oracle,30,1,0,2,33,0.0,0.0625
hotpotqa,prefill,v,8,2,bucketmiddle,gate_vs_mse_oracle,31,0,0,3,34,,0.08823529411764706
hotpotqa,prefill,v,8,3,bucketfirst,gate_vs_mse_oracle,24,10,0,2,36,0.0,0.07692307692307693
hotpotqa,prefill,v,8,3,bucketlast,gate_vs_mse_oracle,31,2,0,0,33,0.0,0.0
hotpotqa,prefill,v,8,3,bucketmiddle,gate_vs_mse_oracle,25,1,0,1,27,0.0,0.038461538461538464
hotpotqa,prefill,v,8,4,bucketfirst,gate_vs_mse_oracle,24,1,0,2,27,0.0,0.07692307692307693
hotpotqa,prefill,v,8,4,bucketlast,gate_vs_mse_oracle,25,1,0,8,34,0.0,0.24242424242424243
hotpotqa,prefill,v,8,4,bucketmiddle,gate_vs_mse_oracle,19,5,0,11,35,0.0,0.36666666666666664
hotpotqa,prefill,v,8,5,bucketfirst,gate_vs_mse_oracle,19,8,0,8,35,0.0,0.2962962962962963
hotpotqa,prefill,v,8,5,bucketlast,gate_vs_mse_oracle,30,0,0,0,30,,0.0
hotpotqa,prefill,v,8,5,bucketmiddle,gate_vs_mse_oracle,29,0,0,2,31,,0.06451612903225806
hotpotqa,prefill,v,8,6,bucketfirst,gate_vs_mse_oracle,12,14,0,10,36,0.0,0.45454545454545453
hotpotqa,prefill,v,8,6,bucketlast,gate_vs_mse_oracle,22,8,0,5,35,0.0,0.18518518518518517
hotpotqa,prefill,v,8,6,bucketmiddle,gate_vs_mse_oracle,14,4,0,7,25,0.0,0.3333333333333333
hotpotqa,prefill,v,8,7,bucketfirst,gate_vs_mse_oracle,16,11,0,6,33,0.0,0.2727272727272727
hotpotqa,prefill,v,8,7,bucketlast,gate_vs_mse_oracle,30,1,0,1,32,0.0,0.03225806451612903
hotpotqa,prefill,v,8,7,bucketmiddle,gate_vs_mse_oracle,27,1,0,3,31,0.0,0.1
hotpotqa,prefill,v,9,0,bucketfirst,gate_vs_mse_oracle,28,0,0,4,32,,0.125
hotpotqa,prefill,v,9,0,bucketlast,gate_vs_mse_oracle,28,3,0,1,32,0.0,0.034482758620689655
hotpotqa,prefill,v,9,0,bucketmiddle,gate_vs_mse_oracle,27,1,0,4,32,0.0,0.12903225806451613
hotpotqa,prefill,v,9,1,bucketfirst,gate_vs_mse_oracle,8,12,2,10,32,0.14285714285714285,0.5555555555555556
hotpotqa,prefill,v,9,1,bucketlast,gate_vs_mse_oracle,19,7,0,12,38,0.0,0.3870967741935484
hotpotqa,prefill,v,9,1,bucketmiddle,gate_vs_mse_oracle,15,6,0,5,26,0.0,0.25
hotpotqa,prefill,v,9,2,bucketfirst,gate_vs_mse_oracle,22,11,0,1,34,0.0,0.043478260869565216
hotpotqa,prefill,v,9,2,bucketlast,gate_vs_mse_oracle,34,0,0,0,34,,0.0
hotpotqa,prefill,v,9,2,bucketmiddle,gate_vs_mse_oracle,28,0,0,0,28,,0.0
hotpotqa,prefill,v,9,3,bucketfirst,gate_vs_mse_oracle,13,14,0,2,29,0.0,0.13333333333333333
hotpotqa,prefill,v,9,3,bucketlast,gate_vs_mse_oracle,30,1,0,3,34,0.0,0.09090909090909091
hotpotqa,prefill,v,9,3,bucketmiddle,gate_vs_mse_oracle,31,0,0,2,33,,0.06060606060606061
hotpotqa,prefill,v,9,4,bucketfirst,gate_vs_mse_oracle,12,14,0,0,26,0.0,0.0
hotpotqa,prefill,v,9,4,bucketlast,gate_vs_mse_oracle,35,0,0,3,38,,0.07894736842105263
hotpotqa,prefill,v,9,4,bucketmiddle,gate_vs_mse_oracle,31,0,0,1,32,,0.03125
hotpotqa,prefill,v,9,5,bucketfirst,gate_vs_mse_oracle,19,13,0,2,34,0.0,0.09523809523809523
hotpotqa,prefill,v,9,5,bucketlast,gate_vs_mse_oracle,22,4,0,2,28,0.0,0.08333333333333333
hotpotqa,prefill,v,9,5,bucketmiddle,gate_vs_mse_oracle,22,7,0,5,34,0.0,0.18518518518518517
hotpotqa,prefill,v,9,6,bucketfirst,gate_vs_mse_oracle,21,15,0,5,41,0.0,0.19230769230769232
hotpotqa,prefill,v,9,6,bucketlast,gate_vs_mse_oracle,22,2,0,3,27,0.0,0.12
hotpotqa,prefill,v,9,6,bucketmiddle,gate_vs_mse_oracle,22,2,0,4,28,0.0,0.15384615384615385
hotpotqa,prefill,v,9,7,bucketfirst,gate_vs_mse_oracle,15,11,0,10,36,0.0,0.4
hotpotqa,prefill,v,9,7,bucketlast,gate_vs_mse_oracle,25,4,0,2,31,0.0,0.07407407407407407
hotpotqa,prefill,v,9,7,bucketmiddle,gate_vs_mse_oracle,22,3,0,4,29,0.0,0.15384615384615385
hotpotqa,prefill,v,10,0,bucketfirst,gate_vs_mse_oracle,18,12,0,1,31,0.0,0.05263157894736842
hotpotqa,prefill,v,10,0,bucketlast,gate_vs_mse_oracle,33,0,0,1,34,,0.029411764705882353
hotpotqa,prefill,v,10,0,bucketmiddle,gate_vs_mse_oracle,30,0,0,1,31,,0.03225806451612903
hotpotqa,prefill,v,10,1,bucketfirst,gate_vs_mse_oracle,20,16,0,1,37,0.0,0.047619047619047616
hotpotqa,prefill,v,10,1,bucketlast,gate_vs_mse_oracle,22,4,1,2,29,0.2,0.08333333333333333
hotpotqa,prefill,v,10,1,bucketmiddle,gate_vs_mse_oracle,18,2,0,10,30,0.0,0.35714285714285715
hotpotqa,prefill,v,10,2,bucketfirst,gate_vs_mse_oracle,24,13,0,3,40,0.0,0.1111111111111111
hotpotqa,prefill,v,10,2,bucketlast,gate_vs_mse_oracle,19,2,1,4,26,0.3333333333333333,0.17391304347826086
hotpotqa,prefill,v,10,2,bucketmiddle,gate_vs_mse_oracle,26,0,0,4,30,,0.13333333333333333
hotpotqa,prefill,v,10,3,bucketfirst,gate_vs_mse_oracle,17,14,0,1,32,0.0,0.05555555555555555
hotpotqa,prefill,v,10,3,bucketlast,gate_vs_mse_oracle,30,1,0,2,33,0.0,0.0625
hotpotqa,prefill,v,10,3,bucketmiddle,gate_vs_mse_oracle,28,1,0,2,31,0.0,0.06666666666666667
hotpotqa,prefill,v,10,4,bucketfirst,gate_vs_mse_oracle,15,13,0,2,30,0.0,0.11764705882352941
hotpotqa,prefill,v,10,4,bucketlast,gate_vs_mse_oracle,26,1,0,4,31,0.0,0.13333333333333333
hotpotqa,prefill,v,10,4,bucketmiddle,gate_vs_mse_oracle,31,2,1,1,35,0.3333333333333333,0.03125
hotpotqa,prefill,v,10,5,bucketfirst,gate_vs_mse_oracle,19,9,0,9,37,0.0,0.32142857142857145
hotpotqa,prefill,v,10,5,bucketlast,gate_vs_mse_oracle,25,4,0,6,35,0.0,0.1935483870967742
hotpotqa,prefill,v,10,5,bucketmiddle,gate_vs_mse_oracle,17,2,0,5,24,0.0,0.22727272727272727
hotpotqa,prefill,v,10,6,bucketfirst,gate_vs_mse_oracle,20,14,0,0,34,0.0,0.0
hotpotqa,prefill,v,10,6,bucketlast,gate_vs_mse_oracle,31,1,0,4,36,0.0,0.11428571428571428
hotpotqa,prefill,v,10,6,bucketmiddle,gate_vs_mse_oracle,21,2,0,3,26,0.0,0.125
hotpotqa,prefill,v,10,7,bucketfirst,gate_vs_mse_oracle,21,12,0,0,33,0.0,0.0
hotpotqa,prefill,v,10,7,bucketlast,gate_vs_mse_oracle,32,0,0,1,33,,0.030303030303030304
hotpotqa,prefill,v,10,7,bucketmiddle,gate_vs_mse_oracle,29,1,0,0,30,0.0,0.0
hotpotqa,prefill,v,11,0,bucketfirst,gate_vs_mse_oracle,22,13,0,2,37,0.0,0.08333333333333333
hotpotqa,prefill,v,11,0,bucketlast,gate_vs_mse_oracle,26,2,0,0,28,0.0,0.0
hotpotqa,prefill,v,11,0,bucketmiddle,gate_vs_mse_oracle,26,3,0,2,31,0.0,0.07142857142857142
hotpotqa,prefill,v,11,1,bucketfirst,gate_vs_mse_oracle,18,14,0,3,35,0.0,0.14285714285714285
hotpotqa,prefill,v,11,1,bucketlast,gate_vs_mse_oracle,24,0,0,5,29,,0.1724137931034483
hotpotqa,prefill,v,11,1,bucketmiddle,gate_vs_mse_oracle,27,2,0,3,32,0.0,0.1
hotpotqa,prefill,v,11,2,bucketfirst,gate_vs_mse_oracle,16,13,0,3,32,0.0,0.15789473684210525
