task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,std,min,max
passage_retrieval_zh,prefill,k,4,6,bucketlast,relative_benefit,162,0.04334576648658432,0.019301786300692098,,
passage_retrieval_zh,prefill,k,4,6,bucketmiddle,range_contraction,162,0.5556863620995921,0.021222604857410246,,
passage_retrieval_zh,prefill,k,4,6,bucketmiddle,relative_benefit,162,0.03677994741825439,0.02219121838508038,,
passage_retrieval_zh,prefill,k,4,7,bucketfirst,range_contraction,162,0.7418602827224842,0.09521969337435317,,
passage_retrieval_zh,prefill,k,4,7,bucketfirst,relative_benefit,162,0.03264382953608098,0.02597561197021892,,
passage_retrieval_zh,prefill,k,4,7,bucketlast,range_contraction,162,0.7123990367720572,0.04455978657268686,,
passage_retrieval_zh,prefill,k,4,7,bucketlast,relative_benefit,162,0.026493024982475372,0.02500901650588085,,
passage_retrieval_zh,prefill,k,4,7,bucketmiddle,range_contraction,162,0.698949308243202,0.052158437215715364,,
passage_retrieval_zh,prefill,k,4,7,bucketmiddle,relative_benefit,162,0.029188573144533016,0.024342098984588105,,
passage_retrieval_zh,prefill,k,5,0,bucketfirst,range_contraction,162,0.5646765321743139,0.13902576931561142,,
passage_retrieval_zh,prefill,k,5,0,bucketfirst,relative_benefit,162,0.02731934859334674,0.02260388656407063,,
passage_retrieval_zh,prefill,k,5,0,bucketlast,range_contraction,162,0.5032583518550608,0.040362147113335065,,
passage_retrieval_zh,prefill,k,5,0,bucketlast,relative_benefit,162,0.026699678338431447,0.021015868748503166,,
passage_retrieval_zh,prefill,k,5,0,bucketmiddle,range_contraction,162,0.505972114983856,0.03351602479162,,
passage_retrieval_zh,prefill,k,5,0,bucketmiddle,relative_benefit,162,0.025083673698679806,0.019051250662899796,,
passage_retrieval_zh,prefill,k,5,1,bucketfirst,range_contraction,162,0.5953884365255014,0.07828232279559089,,
passage_retrieval_zh,prefill,k,5,1,bucketfirst,relative_benefit,162,0.021971082099518594,0.024502411192795788,,
passage_retrieval_zh,prefill,k,5,1,bucketlast,range_contraction,162,0.5559398570366081,0.050595369156849895,,
passage_retrieval_zh,prefill,k,5,1,bucketlast,relative_benefit,162,0.03146290698810007,0.027608275471203828,,
passage_retrieval_zh,prefill,k,5,1,bucketmiddle,range_contraction,162,0.5601256818632417,0.052070085280816816,,
passage_retrieval_zh,prefill,k,5,1,bucketmiddle,relative_benefit,162,0.02428911487857726,0.023968519104252985,,
passage_retrieval_zh,prefill,k,5,2,bucketfirst,range_contraction,162,0.8333241439562582,0.07182381359316291,,
passage_retrieval_zh,prefill,k,5,2,bucketfirst,relative_benefit,162,0.11938989500417313,0.03915992322020818,,
passage_retrieval_zh,prefill,k,5,2,bucketlast,range_contraction,162,0.8320427390805252,0.07024323938125589,,
passage_retrieval_zh,prefill,k,5,2,bucketlast,relative_benefit,162,0.11143376768454126,0.04926668728022738,,
passage_retrieval_zh,prefill,k,5,2,bucketmiddle,range_contraction,162,0.8189448821479463,0.07588571427307592,,
passage_retrieval_zh,prefill,k,5,2,bucketmiddle,relative_benefit,162,0.12938956522989947,0.03971293380728992,,
passage_retrieval_zh,prefill,k,5,3,bucketfirst,range_contraction,162,0.6321048950349011,0.11947420738307224,,
passage_retrieval_zh,prefill,k,5,3,bucketfirst,relative_benefit,162,0.0380451663331432,0.02164955727055415,,
passage_retrieval_zh,prefill,k,5,3,bucketlast,range_contraction,162,0.5857831601869072,0.03640205045024228,,
passage_retrieval_zh,prefill,k,5,3,bucketlast,relative_benefit,162,0.04467044512081408,0.020142284165313117,,
passage_retrieval_zh,prefill,k,5,3,bucketmiddle,range_contraction,162,0.5849831363054573,0.03786098026611751,,
passage_retrieval_zh,prefill,k,5,3,bucketmiddle,relative_benefit,162,0.037175902024799264,0.02016978549731679,,
passage_retrieval_zh,prefill,k,5,4,bucketfirst,range_contraction,162,0.6202614061841689,0.07720189393714848,,
passage_retrieval_zh,prefill,k,5,4,bucketfirst,relative_benefit,162,0.032203230078392216,0.03218527452131101,,
passage_retrieval_zh,prefill,k,5,4,bucketlast,range_contraction,162,0.6004661960972022,0.04880812919421403,,
passage_retrieval_zh,prefill,k,5,4,bucketlast,relative_benefit,162,0.040968845034233974,0.036230571342516775,,
passage_retrieval_zh,prefill,k,5,4,bucketmiddle,range_contraction,162,0.6276135540622835,0.05841232449814459,,
passage_retrieval_zh,prefill,k,5,4,bucketmiddle,relative_benefit,162,0.017024168327751697,0.024998251072723823,,
passage_retrieval_zh,prefill,k,5,5,bucketfirst,range_contraction,162,0.6207181019313074,0.10870440188646929,,
passage_retrieval_zh,prefill,k,5,5,bucketfirst,relative_benefit,162,0.042788551438275535,0.029795036166516867,,
passage_retrieval_zh,prefill,k,5,5,bucketlast,range_contraction,162,0.5877304369996927,0.06469031666089796,,
passage_retrieval_zh,prefill,k,5,5,bucketlast,relative_benefit,162,0.03275959847663256,0.02817655541858591,,
passage_retrieval_zh,prefill,k,5,5,bucketmiddle,range_contraction,162,0.5684735847287915,0.06699956407043103,,
passage_retrieval_zh,prefill,k,5,5,bucketmiddle,relative_benefit,162,0.04151925912938527,0.033026859199041685,,
passage_retrieval_zh,prefill,k,5,6,bucketfirst,range_contraction,162,0.495676901396234,0.13293051170208076,,
passage_retrieval_zh,prefill,k,5,6,bucketfirst,relative_benefit,162,0.013537752832665584,0.027548777767492143,,
passage_retrieval_zh,prefill,k,5,6,bucketlast,range_contraction,162,0.45533976985198366,0.025197077184799462,,
passage_retrieval_zh,prefill,k,5,6,bucketlast,relative_benefit,162,0.029203156947560534,0.03468842626628008,,
passage_retrieval_zh,prefill,k,5,6,bucketmiddle,range_contraction,162,0.45479943916206866,0.024627900610422776,,
passage_retrieval_zh,prefill,k,5,6,bucketmiddle,relative_benefit,162,0.027470574484740926,0.03621696601310966,,
passage_retrieval_zh,prefill,k,5,7,bucketfirst,range_contraction,162,0.6316204655339901,0.12373303016851954,,
passage_retrieval_zh,prefill,k,5,7,bucketfirst,relative_benefit,162,0.05381554827146289,0.01922675189102022,,
passage_retrieval_zh,prefill,k,5,7,bucketlast,range_contraction,162,0.5990843475631655,0.03296365607594683,,
passage_retrieval_zh,prefill,k,5,7,bucketlast,relative_benefit,162,0.05683407747242107,0.021241728467057738,,
passage_retrieval_zh,prefill,k,5,7,bucketmiddle,range_contraction,162,0.5930960757639845,0.02966126212657774,,
passage_retrieval_zh,prefill,k,5,7,bucketmiddle,relative_benefit,162,0.05186477972651064,0.022058525461547615,,
passage_retrieval_zh,prefill,k,6,0,bucketfirst,range_contraction,162,0.6415024924696162,0.10412352492690556,,
passage_retrieval_zh,prefill,k,6,0,bucketfirst,relative_benefit,162,0.03106439359315477,0.028000384231533906,,
passage_retrieval_zh,prefill,k,6,0,bucketlast,range_contraction,162,0.5945750398090875,0.031552775953751826,,
passage_retrieval_zh,prefill,k,6,0,bucketlast,relative_benefit,162,0.022724771333345887,0.024062106066235524,,
passage_retrieval_zh,prefill,k,6,0,bucketmiddle,range_contraction,162,0.602722738624712,0.027586881544255242,,
passage_retrieval_zh,prefill,k,6,0,bucketmiddle,relative_benefit,162,0.02414823969556155,0.024977608853260794,,
passage_retrieval_zh,prefill,k,6,1,bucketfirst,range_contraction,162,0.6031667955071834,0.10876275969283605,,
passage_retrieval_zh,prefill,k,6,1,bucketfirst,relative_benefit,162,0.01736737041041747,0.022678127317016978,,
passage_retrieval_zh,prefill,k,6,1,bucketlast,range_contraction,162,0.5572055179994491,0.03943106618849803,,
passage_retrieval_zh,prefill,k,6,1,bucketlast,relative_benefit,162,0.02614886294556542,0.030419244800070754,,
passage_retrieval_zh,prefill,k,6,1,bucketmiddle,range_contraction,162,0.5595250483978006,0.04324216195467248,,
passage_retrieval_zh,prefill,k,6,1,bucketmiddle,relative_benefit,162,0.021720355646483405,0.024752816643701044,,
passage_retrieval_zh,prefill,k,6,2,bucketfirst,range_contraction,162,0.6733115076000036,0.09621294894521361,,
passage_retrieval_zh,prefill,k,6,2,bucketfirst,relative_benefit,162,0.033345472998371053,0.019887460868004844,,
passage_retrieval_zh,prefill,k,6,2,bucketlast,range_contraction,162,0.653676762823125,0.05241668927046488,,
passage_retrieval_zh,prefill,k,6,2,bucketlast,relative_benefit,162,0.034259896902591895,0.01906760755141611,,
passage_retrieval_zh,prefill,k,6,2,bucketmiddle,range_contraction,162,0.645819852019199,0.04495820245607408,,
passage_retrieval_zh,prefill,k,6,2,bucketmiddle,relative_benefit,162,0.03127343411651311,0.019878721006208137,,
passage_retrieval_zh,prefill,k,6,3,bucketfirst,range_contraction,162,0.7037654104586635,0.1009622097789335,,
passage_retrieval_zh,prefill,k,6,3,bucketfirst,relative_benefit,162,0.03881238232815961,0.021149816877924412,,
passage_retrieval_zh,prefill,k,6,3,bucketlast,range_contraction,162,0.6636968194551925,0.03935216017096583,,
passage_retrieval_zh,prefill,k,6,3,bucketlast,relative_benefit,162,0.04480017344793437,0.023876238450157395,,
passage_retrieval_zh,prefill,k,6,3,bucketmiddle,range_contraction,162,0.6732098543343404,0.04069539736347082,,
passage_retrieval_zh,prefill,k,6,3,bucketmiddle,relative_benefit,162,0.03996006249053834,0.020896219364707525,,
passage_retrieval_zh,prefill,k,6,4,bucketfirst,range_contraction,162,0.5964973340175815,0.11395554751987418,,
passage_retrieval_zh,prefill,k,6,4,bucketfirst,relative_benefit,162,0.02275579114038073,0.023849449403344703,,
passage_retrieval_zh,prefill,k,6,4,bucketlast,range_contraction,162,0.5657999021536195,0.034217414349092076,,
passage_retrieval_zh,prefill,k,6,4,bucketlast,relative_benefit,162,0.02710550983749124,0.023860743127923637,,
passage_retrieval_zh,prefill,k,6,4,bucketmiddle,range_contraction,162,0.5684171982736809,0.034668276794339606,,
passage_retrieval_zh,prefill,k,6,4,bucketmiddle,relative_benefit,162,0.02273322701610866,0.023514210191152195,,
passage_retrieval_zh,prefill,k,6,5,bucketfirst,range_contraction,162,0.5747855492205179,0.12829647415736425,,
passage_retrieval_zh,prefill,k,6,5,bucketfirst,relative_benefit,162,0.03276232366384861,0.03277322852388486,,
passage_retrieval_zh,prefill,k,6,5,bucketlast,range_contraction,162,0.5487284865236112,0.05474762293778419,,
passage_retrieval_zh,prefill,k,6,5,bucketlast,relative_benefit,162,0.022797100358670965,0.030502858389919577,,
passage_retrieval_zh,prefill,k,6,5,bucketmiddle,range_contraction,162,0.5404091564796916,0.05055934572859712,,
passage_retrieval_zh,prefill,k,6,5,bucketmiddle,relative_benefit,162,0.026014546713710285,0.029870947863935668,,
passage_retrieval_zh,prefill,k,6,6,bucketfirst,range_contraction,162,0.566750065439548,0.07929070179709088,,
passage_retrieval_zh,prefill,k,6,6,bucketfirst,relative_benefit,162,0.03662052096249862,0.03151252789118014,,
passage_retrieval_zh,prefill,k,6,6,bucketlast,range_contraction,162,0.5426466067567023,0.04923515417103887,,
passage_retrieval_zh,prefill,k,6,6,bucketlast,relative_benefit,162,0.03703158721691808,0.03404824834411426,,
passage_retrieval_zh,prefill,k,6,6,bucketmiddle,range_contraction,162,0.541165883636134,0.05024253503502721,,
passage_retrieval_zh,prefill,k,6,6,bucketmiddle,relative_benefit,162,0.04276643736144915,0.03396822703199975,,
passage_retrieval_zh,prefill,k,6,7,bucketfirst,range_contraction,162,0.665611202590478,0.0822094272336392,,
passage_retrieval_zh,prefill,k,6,7,bucketfirst,relative_benefit,162,0.028542046255380638,0.027501896340390363,,
passage_retrieval_zh,prefill,k,6,7,bucketlast,range_contraction,162,0.6536224510085826,0.05416869005232656,,
passage_retrieval_zh,prefill,k,6,7,bucketlast,relative_benefit,162,0.025905400856908626,0.03180580380071322,,
passage_retrieval_zh,prefill,k,6,7,bucketmiddle,range_contraction,162,0.6512056077225931,0.051063370389150084,,
passage_retrieval_zh,prefill,k,6,7,bucketmiddle,relative_benefit,162,0.0279066906340411,0.029369236203286565,,
passage_retrieval_zh,prefill,k,7,0,bucketfirst,range_contraction,162,0.566411237017452,0.1113043377351327,,
passage_retrieval_zh,prefill,k,7,0,bucketfirst,relative_benefit,162,0.03348432500977235,0.023048841328482738,,
passage_retrieval_zh,prefill,k,7,0,bucketlast,range_contraction,162,0.540716348629394,0.043726316507364756,,
passage_retrieval_zh,prefill,k,7,0,bucketlast,relative_benefit,162,0.030828938512533505,0.02455058668871123,,
passage_retrieval_zh,prefill,k,7,0,bucketmiddle,range_contraction,162,0.5454493542859586,0.04400690424072447,,
passage_retrieval_zh,prefill,k,7,0,bucketmiddle,relative_benefit,162,0.029157894241112557,0.023333915919519593,,
passage_retrieval_zh,prefill,k,7,1,bucketfirst,range_contraction,162,0.5157616161157784,0.0871831657401056,,
passage_retrieval_zh,prefill,k,7,1,bucketfirst,relative_benefit,162,0.028003810557701386,0.02463746752385793,,
passage_retrieval_zh,prefill,k,7,1,bucketlast,range_contraction,162,0.48283533732599937,0.03904989185178736,,
passage_retrieval_zh,prefill,k,7,1,bucketlast,relative_benefit,162,0.03268172103131534,0.028231426199580006,,
passage_retrieval_zh,prefill,k,7,1,bucketmiddle,range_contraction,162,0.486533181413634,0.032167221033426834,,
passage_retrieval_zh,prefill,k,7,1,bucketmiddle,relative_benefit,162,0.028345093479923675,0.024621409199887135,,
passage_retrieval_zh,prefill,k,7,2,bucketfirst,range_contraction,162,0.5318840443209155,0.1266622152622852,,
passage_retrieval_zh,prefill,k,7,2,bucketfirst,relative_benefit,162,0.037189762335842105,0.023705014701539823,,
passage_retrieval_zh,prefill,k,7,2,bucketlast,range_contraction,162,0.4984463606569903,0.036213385227948924,,
passage_retrieval_zh,prefill,k,7,2,bucketlast,relative_benefit,162,0.04080324528314932,0.02628467359250117,,
passage_retrieval_zh,prefill,k,7,2,bucketmiddle,range_contraction,162,0.5374283312872714,0.05481989018768257,,
passage_retrieval_zh,prefill,k,7,2,bucketmiddle,relative_benefit,162,0.028124187574381326,0.022714377864306173,,
passage_retrieval_zh,prefill,k,7,3,bucketfirst,range_contraction,162,0.5382547378021825,0.09509247303071447,,
passage_retrieval_zh,prefill,k,7,3,bucketfirst,relative_benefit,162,0.05241499987475472,0.030593335097392396,,
passage_retrieval_zh,prefill,k,7,3,bucketlast,range_contraction,162,0.5260499399491105,0.035937232476479036,,
passage_retrieval_zh,prefill,k,7,3,bucketlast,relative_benefit,162,0.05468037726057424,0.03239149994455113,,
passage_retrieval_zh,prefill,k,7,3,bucketmiddle,range_contraction,162,0.5188945750556696,0.028831645595420934,,
passage_retrieval_zh,prefill,k,7,3,bucketmiddle,relative_benefit,162,0.054781451007363355,0.031969987391665886,,
passage_retrieval_zh,prefill,k,7,4,bucketfirst,range_contraction,162,0.50584709800463,0.11578786167265347,,
passage_retrieval_zh,prefill,k,7,4,bucketfirst,relative_benefit,162,0.04420243462460456,0.026098608990841588,,
passage_retrieval_zh,prefill,k,7,4,bucketlast,range_contraction,162,0.46820518830996166,0.026582792057218904,,
passage_retrieval_zh,prefill,k,7,4,bucketlast,relative_benefit,162,0.05039822518928656,0.02683356432650964,,
passage_retrieval_zh,prefill,k,7,4,bucketmiddle,range_contraction,162,0.4685048515488073,0.024743744104702554,,
passage_retrieval_zh,prefill,k,7,4,bucketmiddle,relative_benefit,162,0.035666153104252515,0.02223728136520226,,
passage_retrieval_zh,prefill,k,7,5,bucketfirst,range_contraction,162,0.5703004199244447,0.13088243703553334,,
passage_retrieval_zh,prefill,k,7,5,bucketfirst,relative_benefit,162,0.04741020349185065,0.03550188498156431,,
passage_retrieval_zh,prefill,k,7,5,bucketlast,range_contraction,162,0.5346025886818534,0.04184513780918622,,
passage_retrieval_zh,prefill,k,7,5,bucketlast,relative_benefit,162,0.0357823565346038,0.03464018869143439,,
passage_retrieval_zh,prefill,k,7,5,bucketmiddle,range_contraction,162,0.5354943283084962,0.04069134577671834,,
passage_retrieval_zh,prefill,k,7,5,bucketmiddle,relative_benefit,162,0.03685123967079502,0.031368742315521114,,
passage_retrieval_zh,prefill,k,7,6,bucketfirst,range_contraction,162,0.6053282879824005,0.08679393740777509,,
passage_retrieval_zh,prefill,k,7,6,bucketfirst,relative_benefit,162,0.02464901102038614,0.02565828380859181,,
passage_retrieval_zh,prefill,k,7,6,bucketlast,range_contraction,162,0.5951784705014291,0.04929362669450377,,
passage_retrieval_zh,prefill,k,7,6,bucketlast,relative_benefit,162,0.03009601579346685,0.03057128400809037,,
passage_retrieval_zh,prefill,k,7,6,bucketmiddle,range_contraction,162,0.5950447895299649,0.04441529845237548,,
passage_retrieval_zh,prefill,k,7,6,bucketmiddle,relative_benefit,162,0.028186110691872282,0.026420265046216224,,
passage_retrieval_zh,prefill,k,7,7,bucketfirst,range_contraction,162,0.5188126618382505,0.12926666677753615,,
passage_retrieval_zh,prefill,k,7,7,bucketfirst,relative_benefit,162,0.038685718568822955,0.025428285908728126,,
passage_retrieval_zh,prefill,k,7,7,bucketlast,range_contraction,162,0.48036999662594854,0.027181129622949655,,
passage_retrieval_zh,prefill,k,7,7,bucketlast,relative_benefit,162,0.03606339511346106,0.025133798291404896,,
passage_retrieval_zh,prefill,k,7,7,bucketmiddle,range_contraction,162,0.477852103270976,0.024411471472817248,,
passage_retrieval_zh,prefill,k,7,7,bucketmiddle,relative_benefit,162,0.03480057547965973,0.02502111041614365,,
passage_retrieval_zh,prefill,k,8,0,bucketfirst,range_contraction,162,0.6376310463000597,0.08118152651418084,,
passage_retrieval_zh,prefill,k,8,0,bucketfirst,relative_benefit,162,0.04229873053496331,0.03595150430404367,,
passage_retrieval_zh,prefill,k,8,0,bucketlast,range_contraction,162,0.6462180975222862,0.07541284535707173,,
passage_retrieval_zh,prefill,k,8,0,bucketlast,relative_benefit,162,0.02712134135886,0.033160488269232,,
passage_retrieval_zh,prefill,k,8,0,bucketmiddle,range_contraction,162,0.6558265477146654,0.06921273866156374,,
passage_retrieval_zh,prefill,k,8,0,bucketmiddle,relative_benefit,162,0.023507861923410363,0.02902073821660856,,
passage_retrieval_zh,prefill,k,8,1,bucketfirst,range_contraction,162,0.7022813175609757,0.09552965957839367,,
passage_retrieval_zh,prefill,k,8,1,bucketfirst,relative_benefit,162,0.01469964892592663,0.02077822046199061,,
passage_retrieval_zh,prefill,k,8,1,bucketlast,range_contraction,162,0.679825610304788,0.056905822046505766,,
passage_retrieval_zh,prefill,k,8,1,bucketlast,relative_benefit,162,0.020037272958640617,0.02142189123836648,,
